trialNumber,subid,condition,pre_post,cueTime,bgcTime,trialprog,feedback,feedback_time,baseline,window0,window1,window2,window3,window4
46,PLR128,anticipated_w,post,1003,4814,15,0,NaN,2355.8845,-118.7378,-53.0292,39.313,60.0168,85.3933
47,PLR128,anticipated_b,post,1003,4812,17,0,NaN,2503.1992,-145.9652,-226.8816,-158.4828,-168.987,-66.6675
48,PLR128,anticipated_b,post,1003,4812,18,0,NaN,2506.3865,307.7081,769.1871,928.1346,1024.7417,1111.7088
49,PLR128,unexpected_w,post,1003,4810,16,0,NaN,3214.3307,56.433,-184.0555,76.9361,71.2176,92.4788
50,PLR128,unexpected_w,post,1003,4810,17,0,NaN,3045.1036,113.4363,347.3943,128.5687,-510.8242,-515.0718
51,PLR128,anticipated_w,post,1003,4812,16,0,NaN,2989.4661,-133.4514,-165.6384,-696.6846,-604.9325,-536.4423
52,PLR128,anticipated_w,post,1002,4810,17,0,NaN,2274.0319,228.8379,370.5795,125.1593,-236.223,-308.7303
53,PLR128,anticipated_b,post,1003,4812,19,0,NaN,2901.3705,88.67,-154.7532,-133.6373,-114.2802,-122.5769
54,PLR128,unexpected_w,post,1003,4810,18,0,NaN,2613.498,92.2667,137.2268,167.7877,213.1049,185.4147
55,PLR128,unexpected_w,post,1003,4812,19,0,NaN,3457.2032,-21.9253,-201.3682,-71.9448,-79.1612,-83.6714
56,PLR128,anticipated_w,post,1002,4808,18,0,NaN,3536.1992,-124.5484,-250.8482,-158.6068,-21.6488,-141.9214
57,PLR128,anticipated_w,post,1002,4810,19,0,NaN,2935.3506,37.4635,-205.3688,-433.1846,-629.2372,-540.5252
58,PLR128,unexpected_w,post,1002,4810,20,0,NaN,2182.6653,-42.4931,-152.0036,-278.6611,-269.9132,-305.9828
59,PLR128,anticipated_b,post,1002,4812,20,1,6339,2719.8287,-143.7404,-220.9421,-313.751,-356.3938,-215.2255
60,PLR128,anticipated_w,post,1002,4810,20,1,6335,2197.49,349.9616,353.573,119.7053,-0.31147,11.5258
1,PLR129,anticipated_w,pre,1001,4838,1,1,6481,3738.8924,-318.8294,285.0929,-104.8945,-72.2181,48.3457
2,PLR129,anticipated_b,pre,1002,4812,1,1,6336,2959.7505,-387.0119,581.4785,931.0163,1197.9154,1353.2098
3,PLR129,anticipated_b,pre,1002,4810,2,1,6330,3780.247,231.6989,678.8369,911.4337,1025.7843,839.9365
4,PLR129,unexpected_b,pre,1003,4812,1,1,6331,4294.9283,14.1765,184.6809,406.5381,-145.3821,-252.2299
5,PLR129,anticipated_w,pre,1003,4810,2,1,6336,2803.6614,406.6244,964.7,1108.7042,883.6391,1123.9021
6,PLR129,anticipated_w,pre,1002,4810,3,1,6338,3474.0073,53.2519,496.011,1022.5116,1407.0284,1456.9689
7,PLR129,unexpected_b,pre,1003,4812,2,0,NaN,3136.988,-85.5175,428.0414,419.4426,692.3019,989.631
8,PLR129,unexpected_b,pre,1002,4810,3,0,NaN,3483.9503,-303.1313,246.5751,98.9758,-110.5385,-50.8075
9,PLR129,unexpected_w,pre,1003,4812,4,0,NaN,3619.994,-117.6378,280.4007,300.3572,363.996,462.6092
10,PLR129,anticipated_w,pre,1002,4808,4,1,6336,3466.1543,420.0348,780.2466,1041.2394,1219.8474,1439.1775
11,PLR129,anticipated_w,pre,1003,4812,5,1,6339,3453.3477,-247.5068,588.2132,466.8519,1074.7934,1353.2489
12,PLR129,anticipated_b,pre,1002,4810,3,1,6334,4052.3426,-67.5712,-39.7819,256.8508,786.1658,969.1018
13,PLR129,anticipated_w,pre,1002,4810,6,1,6334,4183.9243,-130.2907,212.5147,377.6345,714.3782,389.5916
14,PLR129,anticipated_b,pre,1003,4810,4,0,NaN,3943.3904,-436.9135,62.3627,619.5823,1058.8049,1192.3238
15,PLR129,unexpected_w,pre,1002,4808,5,0,NaN,4084.9425,-287.1613,-8.8564,131.6184,186.6226,169.2559
16,PLR129,unexpected_w,pre,1002,4812,6,0,NaN,2805.1195,261.3062,373.3982,476.4897,860.2103,855.2614
17,PLR129,anticipated_b,pre,1003,4810,5,1,6337,3146.1355,65.0389,868.7763,1146.3435,1642.3078,1873.5709
18,PLR129,anticipated_w,pre,1003,4812,7,0,NaN,3478.6295,156.2359,869.8321,1247.3747,1564.7361,1356.0292
19,PLR129,anticipated_b,pre,1003,4810,6,1,6337,4183.7474,161.5259,604.117,600.3177,755.095,973.951
20,PLR129,anticipated_w,pre,1003,4812,8,0,NaN,4423.4337,-197.6831,138.5164,407.3304,361.5348,223.2885
21,PLR129,unexpected_b,pre,1003,4812,7,0,NaN,3749.9135,233.4368,202.2514,196.765,303.0066,207.1658
22,PLR129,anticipated_w,pre,1003,4812,9,1,6340,4315.9918,-86.1963,291.6462,416.0145,655.109,925.9209
23,PLR129,anticipated_w,pre,1002,4812,10,0,NaN,4279.2749,124.3122,148.5887,102.015,165.9793,168.7886
24,PLR129,anticipated_b,pre,1003,4808,7,0,NaN,4217.1726,223.6311,700.7454,615.6026,483.8631,-8.9583
25,PLR129,anticipated_b,pre,1002,4810,8,0,NaN,2662.0876,399.8892,1304.7716,1596.0405,1388.2653,1369.2139
26,PLR129,anticipated_w,post,1002,4810,11,1,6387,3598.9203,-203.9629,259.0193,392.4347,793.9473,828.659
27,PLR129,anticipated_w,post,1003,4812,12,1,6337,4089.0837,397.4108,487.959,223.4226,229.4499,160.583
28,PLR129,unexpected_b,pre,1002,4810,8,0,NaN,3473.3198,141.4538,586.1145,699.2303,699.9233,748.7467
29,PLR129,anticipated_w,post,1002,4808,13,0,NaN,4137.5857,-461.6711,164.5166,579.8114,401.4627,626.6366
30,PLR129,unexpected_w,pre,1003,4812,9,0,NaN,3983.4502,-268.3951,26.8402,-300.3743,-120.9166,-141.855
31,PLR129,anticipated_w,post,1003,4812,14,0,NaN,3546.9959,76.2499,526.5651,670.9269,408.1743,845.7502
32,PLR129,anticipated_w,post,1002,4810,15,1,6337,3986.3363,82.8568,-36.6497,-87.3993,-419.0149,-604.5744
33,PLR129,anticipated_b,pre,1002,4810,9,1,6334,3455.8207,148.6646,628.7192,822.1205,860.0238,1019.5285
34,PLR129,unexpected_b,pre,1002,4810,10,0,NaN,4045.5259,-226.4986,-253.7276,-56.9881,255.7409,-141.6053
35,PLR129,anticipated_b,pre,1002,4810,10,0,NaN,3569.5544,10.0589,589.4776,250.849,551.6998,696.3583
36,PLR129,anticipated_b,post,1003,4812,11,0,NaN,3882.1315,128.6974,230.4313,230.1311,564.3013,666.5193
37,PLR129,unexpected_w,post,1003,4810,11,0,NaN,2889.8327,467.5225,601.3972,324.2178,991.2388,1210.6991
38,PLR129,anticipated_b,post,1002,4810,12,1,6334,4284.3546,161.0723,-131.3807,-100.5941,486.2904,860.0184
39,PLR129,unexpected_w,post,1003,4810,12,0,NaN,4547.5657,115.9261,294.1997,232.1401,-31.8262,70.9581
40,PLR129,anticipated_b,post,1003,4812,13,1,6338,4365.9602,-60.6664,336.9293,677.5065,888.0209,1069.651
41,PLR129,unexpected_w,post,1003,4812,13,0,NaN,4759.6396,355.5651,185.5644,370.5029,513.0098,434.3128
42,PLR129,anticipated_b,post,1002,4810,14,1,6337,4638.8193,32.524,369.7429,634.6198,768.5525,964.5378
43,PLR129,unexpected_b,post,1002,4808,14,0,NaN,4523.6733,94.7992,-47.867,-513.4485,-500.5115,-807.0066
44,PLR129,anticipated_b,post,1002,4810,15,1,6339,3068.9482,249.9678,812.6977,408.935,620.2598,859.9407
45,PLR129,anticipated_b,post,1003,4812,16,1,6336,4686.6335,2.3518,189.48,197.377,256.9506,408.557
46,PLR129,anticipated_b,post,1002,4810,17,0,NaN,3943.0075,256.5779,202.1413,-215.3226,-42.2449,-9.0471
47,PLR129,anticipated_b,post,1002,4810,18,0,NaN,4083.0938,-30.8214,277.6961,59.528,583.5217,813.3665
48,PLR129,anticipated_w,post,1003,4808,16,0,NaN,2671.7251,94.297,961.0068,1386.027,1709.9871,1588.9336
49,PLR129,anticipated_w,post,1003,4812,17,1,6337,3812.502,-120.7242,-471.6354,-266.8612,12.4371,240.4821
50,PLR129,unexpected_w,post,1002,4810,15,0,NaN,3492.4502,121.8964,228.909,253.262,405.8649,612.526
51,PLR129,anticipated_w,post,1003,4812,18,0,NaN,3880.3369,74.7373,440.834,555.1801,413.411,439.6472
52,PLR129,unexpected_b,post,1003,4812,16,0,NaN,3755.6813,-8.6224,-29.4296,-275.7464,202.0645,280.3981
53,PLR129,anticipated_w,post,1002,4808,19,0,NaN,3516.6723,366.3822,888.4748,533.8066,691.0525,782.9071
54,PLR129,unexpected_b,post,1003,4812,17,0,NaN,3124.0558,7.6168,42.0452,69.6627,426.5262,384.1188
55,PLR129,unexpected_w,post,1003,4810,18,0,NaN,3070.6255,52.1062,770.2743,647.3514,207.3157,315.2555
56,PLR129,unexpected_w,post,1003,4812,19,0,NaN,3272.1862,311.9132,456.6949,-95.9929,346.4126,478.4805
57,PLR129,anticipated_b,post,1003,4810,19,0,NaN,3958.6347,230.8132,283.9238,225.6721,504.0187,579.778
58,PLR129,anticipated_b,post,1003,4810,20,0,NaN,3852.876,72.6513,-469.2166,361.2731,701.6933,950.5526
59,PLR129,anticipated_w,post,1003,4810,20,1,6337,4055.8671,123.7102,318.5633,491.011,776.5026,859.6249
60,PLR129,unexpected_b,post,1002,4810,20,0,NaN,4548.7928,59.7739,-706.8657,-437.4441,-60.484,-9.8881
1,PLR130,anticipated_b,pre,1001,4838,1,1,6462,2121.494,113.1656,352.5732,338.6446,173.527,59.4187
2,PLR130,anticipated_w,pre,1003,4812,1,1,6337,2551.3546,-46.3747,-49.8756,-93.176,-107.0269,-176.7435
3,PLR130,anticipated_b,pre,1002,4810,2,0,NaN,2476.2006,-194.3429,-7.5126,33.165,-84.304,-88.8627
4,PLR130,unexpected_w,pre,1002,4810,1,0,NaN,2758.2995,-13.8664,-102.0083,-171.4529,-242.6333,-177.6652
5,PLR130,anticipated_b,pre,1003,4812,3,1,6337,2525.5794,68.6303,243.1495,166.7987,180.034,198.0396
6,PLR130,anticipated_b,pre,1002,4810,4,0,NaN,2703.7689,-100.6545,4.1429,418.3256,383.2811,398.8393
7,PLR130,unexpected_b,pre,1002,4810,2,0,NaN,2411.5368,134.9179,194.075,314.7762,384.7405,352.8362
8,PLR130,anticipated_w,pre,1002,4810,2,1,6338,2092.243,189.2654,255.0196,420.8242,677.3263,751.9395
9,PLR130,unexpected_w,pre,1002,4812,3,0,NaN,2203.0348,70.4013,540.2467,723.8518,867.3476,1002.4652
10,PLR130,unexpected_b,pre,1003,4810,4,0,NaN,2805.8964,-7.2257,-52.1694,246.6729,270.3683,354.921
11,PLR130,unexpected_b,pre,1002,4808,5,0,NaN,2791.1149,-34.2616,-9.8416,159.3731,470.2045,516.5548
12,PLR130,anticipated_b,pre,1002,4810,5,0,NaN,2443.5458,249.1419,209.2465,367.3786,611.784,606.0177
13,PLR130,unexpected_b,pre,1003,4810,6,0,NaN,2958.7551,38.4234,127.5562,189.52,-60.4568,15.7607
14,PLR130,anticipated_w,pre,1003,4812,3,0,NaN,2644.7769,33.8785,164.53,415.0887,328.3513,213.9453
15,PLR130,anticipated_w,pre,1003,4810,4,0,NaN,2706.0916,187.4714,266.2382,300.6122,360.3559,346.4005
16,PLR130,anticipated_w,pre,1003,4810,5,0,NaN,2396.4382,29.9903,255.2718,471.9588,426.129,460.7602
17,PLR130,unexpected_w,pre,1002,4810,7,1,6338,2614.5737,-7.3825,58.67,-234.5884,-39.122,92.2834
18,PLR130,anticipated_w,pre,1003,4812,6,0,NaN,2751.1372,40.3257,208.3439,469.3271,468.4468,460.1088
19,PLR130,anticipated_w,pre,1002,4810,7,0,NaN,2757.5377,-11.2083,127.2224,245.4628,259.4366,244.294
20,PLR130,anticipated_w,pre,1002,4812,8,0,NaN,2699.6215,253.5066,146.452,77.6957,175.255,213.0108
21,PLR130,anticipated_b,pre,1003,4810,6,0,NaN,2721.0303,25.0748,112.1882,223.2806,241.4886,297.4538
22,PLR130,unexpected_w,pre,1003,4810,8,0,NaN,2569.1076,329.676,283.7594,280.8504,437.1319,463.9639
23,PLR130,anticipated_w,pre,1003,4812,9,0,NaN,3012.1667,-123.3333,40.3026,183.6192,19.4112,30.7125
24,PLR130,anticipated_b,pre,1002,4810,7,0,NaN,2658.2829,103.4062,207.1499,209.9622,22.9007,-100.013
25,PLR130,anticipated_b,pre,1002,4810,8,1,6338,3002.6203,-116.1917,-69.8721,-90.242,-42.198,-92.3822
26,PLR130,anticipated_b,pre,1003,4810,9,0,NaN,3125.4144,204.7558,356.5685,366.0427,251.6024,275.3396
27,PLR130,anticipated_b,pre,1003,4810,10,0,NaN,3070.1195,86.7786,112.388,191.292,430.4147,355.5075
28,PLR130,anticipated_w,pre,1002,4810,10,1,6338,3187.8207,-232.93,-174.2808,21.341,86.0385,86.1634
29,PLR130,unexpected_w,pre,1002,4810,9,0,NaN,3065.1017,-207.7443,63.4277,116.3668,135.7782,136.5475
30,PLR130,unexpected_w,pre,1002,4810,10,0,NaN,3046.3385,55.9775,33.0648,145.8421,241.609,302.8361
31,PLR130,anticipated_b,post,1003,4810,11,0,NaN,3079.1235,33.4059,-198.4533,46.8072,149.7294,85.686
32,PLR130,anticipated_w,post,1002,4808,11,0,NaN,3129.7714,-26.5894,-85.7861,79.1656,162.2391,184.681
33,PLR130,anticipated_b,post,1002,4810,12,0,NaN,2694.0255,30.7308,129.964,223.3605,355.3371,322.6253
34,PLR130,anticipated_w,post,1276,5086,12,0,NaN,3214.2,-114.8017,-237.6881,-133.3126,-33.5414,-131.2476
35,PLR130,unexpected_b,post,1002,4810,11,0,NaN,2680.0637,-32.9923,-49.8642,116.5728,351.7787,364.3251
36,PLR130,unexpected_b,post,1003,4812,12,0,NaN,2661.5857,275.6391,387.7736,358.803,389.3471,439.5572
37,PLR130,unexpected_b,post,1003,4808,13,0,NaN,3092.6255,-62.2997,-73.6885,-12.0247,-194.1717,-182.935
38,PLR130,anticipated_b,post,1002,4812,13,0,NaN,2889.3092,51.8173,42.5773,232.3714,237.0657,292.8257
39,PLR130,unexpected_b,post,1002,4810,14,0,NaN,2784.2669,52.7926,249.7321,416.1175,462.1427,458.368
40,PLR130,anticipated_w,post,1002,4810,13,0,NaN,2344.5413,257.194,610.6435,618.6856,898.3431,924.165
41,PLR130,unexpected_b,post,1003,4812,15,0,NaN,2895.3632,84.6942,299.6291,213.1788,233.3889,226.9384
42,PLR130,unexpected_w,post,1002,4810,16,0,NaN,2796.6467,30.7898,91.9631,97.1643,212.6664,196.2184
43,PLR130,unexpected_w,post,1002,4808,17,0,NaN,2969.1952,121.5359,218.5011,64.7752,40.038,159.3762
44,PLR130,anticipated_w,post,1002,4810,14,1,6337,3040.4872,49.1034,68.5367,198.6577,246.3699,159.3302
45,PLR130,anticipated_b,post,1003,4812,14,0,NaN,3336.5052,35.8908,125.3676,70.4906,100.791,24.1456
46,PLR130,anticipated_w,post,1003,4810,15,1,6340,3137.992,3.017,268.2433,310.1319,313.613,210.7461
47,PLR130,anticipated_b,post,1002,4810,15,0,NaN,3218.8777,-156.8819,37.9719,94.0442,236.9669,329.8604
48,PLR130,anticipated_w,post,1003,4810,16,0,NaN,3020.2214,-192.2694,109.7353,404.0926,400.7639,381.9056
49,PLR130,unexpected_w,post,1003,4810,18,0,NaN,2860.5867,143.6746,272.8269,249.364,461.991,549.8974
50,PLR130,anticipated_w,post,1002,4810,17,1,6337,3384.6031,-115.8053,124.0576,16.5166,1.0166,-69.0317
51,PLR130,anticipated_b,post,1002,4810,16,0,NaN,3121.2714,-57.6816,84.253,314.5671,357.3044,333.4032
52,PLR130,anticipated_b,post,1003,4812,17,0,NaN,3027.4932,106.5806,362.3273,309.3324,327.8093,376.356
53,PLR130,anticipated_b,post,1003,4810,18,0,NaN,3293.4581,13.2363,20.347,165.9809,247.3906,187.5339
54,PLR130,anticipated_b,post,1002,4810,19,1,6338,3230.0557,-183.259,27.1783,223.9296,126.833,119.1189
55,PLR130,anticipated_w,post,1003,4812,18,0,NaN,3099.4534,88.774,169.1071,246.597,303.3744,305.9435
56,PLR130,anticipated_w,post,1002,4810,19,0,NaN,2614.2069,-100.4053,204.9765,138.3141,272.0725,376.6661
57,PLR130,unexpected_b,post,1002,4810,19,0,NaN,2872.7692,138.8634,399.7907,440.2308,442.0648,469.4212
58,PLR130,anticipated_b,post,1003,4808,20,0,NaN,3088.5639,132.5511,3.7599,137.9592,192.163,197.8647
59,PLR130,anticipated_w,post,1002,4810,20,0,NaN,3174.9992,-160.3467,-157.0013,-269.9803,-224.9141,-174.3276
60,PLR130,unexpected_w,post,1003,4810,20,0,NaN,1995.6773,373.5475,878.144,787.7408,1043.1988,1120.7592
1,PLR131,anticipated_b,pre,1000,4838,1,1,6445,2857.6813,-266.5342,561.8839,889.6654,1032.4712,1147.9097
2,PLR131,anticipated_w,pre,1003,4812,1,1,6336,3345.9681,80.452,408.9268,877.223,1078.6495,1229.7382
3,PLR131,unexpected_b,pre,1003,4812,1,0,NaN,4186.749,-95.5935,201.4884,562.272,323.7489,178.5446
4,PLR131,unexpected_w,pre,1002,4810,2,0,NaN,3433.6135,501.3654,1057.3549,1232.8865,1200.9096,1398.6007
5,PLR131,anticipated_b,pre,1002,4812,2,0,NaN,4939.1514,16.7415,-392.8258,-1057.1136,-519.6871,-618.5403
6,PLR131,anticipated_w,pre,1003,4808,2,0,NaN,4782.0945,-98.4655,-67.6491,267.458,191.5694,303.9214
7,PLR131,anticipated_b,pre,1002,4812,3,1,6337,2917.0598,866.6461,1532.0327,1819.8793,1996.6503,2049.7498
8,PLR131,anticipated_w,pre,1003,4810,3,1,6336,3078.8725,643.7304,1163.3943,1637.831,1012.4489,933.2703
9,PLR131,anticipated_w,pre,1003,4812,4,1,6412,4773.2351,-1356.6741,-1248.2098,-527.2477,-351.63,-86.0366
10,PLR131,anticipated_b,pre,1003,4810,4,0,NaN,3420.8606,758.2865,1148.5008,1295.2151,1245.0155,1339.8061
11,PLR131,unexpected_b,pre,1002,4810,3,0,NaN,4410.6118,-47.9013,-357.7042,221.6634,547.9366,488.3724
12,PLR131,anticipated_w,pre,1002,4810,5,0,NaN,4321.741,438.1413,390.7695,248.2345,245.9144,339.8463
13,PLR131,anticipated_w,pre,1003,4810,6,1,6336,3695.2669,435.2499,705.689,141.523,161.3822,522.5664
14,PLR131,anticipated_b,pre,1003,4812,5,0,NaN,3357.9522,572.5541,1104.7222,1406.6213,1393.7474,1477.7542
15,PLR131,anticipated_w,pre,1003,4810,7,1,6334,3281.3825,336.5965,787.6469,457.1427,693.357,771.0461
16,PLR131,anticipated_w,pre,1002,4810,8,1,6335,2709.9681,542.034,1392.9646,1774.639,1652.4499,1255.016
17,PLR131,anticipated_w,pre,1002,4810,9,0,NaN,2175.5857,539.9206,985.0047,1121.0362,804.4501,1050.8985
18,PLR131,anticipated_w,pre,1003,4812,10,1,6338,4669.1235,-169.1991,-777.237,-1951.3231,-2080.4638,-1758.0759
19,PLR131,anticipated_b,pre,1003,4810,6,1,6338,3346.9875,-365.7064,641.3633,748.5482,918.3255,1214.195
20,PLR131,anticipated_b,pre,1002,4810,7,1,6335,4479.2829,147.2276,314.3516,537.3894,-14.9131,92.5187
21,PLR131,anticipated_w,post,1002,4810,11,0,NaN,4634.6358,-1368.0443,-1613.0517,-546.0349,-215.4236,-53.485
22,PLR131,unexpected_b,pre,1003,4812,4,0,NaN,4553.5458,57.4374,-546.987,-346.2916,-641.8294,-514.2601
23,PLR131,unexpected_w,pre,1003,4812,5,0,NaN,3815.4046,-619.1272,242.4862,731.3202,844.7425,708.8494
24,PLR131,unexpected_b,pre,1002,4808,6,0,NaN,4043.9721,520.4922,883.5384,1149.4249,644.4838,514.3771
25,PLR131,anticipated_w,post,1003,4812,12,0,NaN,4251.7012,87.9287,-37.1214,-82.5877,329.927,300.275
26,PLR131,anticipated_b,pre,1002,4810,8,0,NaN,4942.0319,-381.4079,-405.1621,-197.7399,32.5963,152.7538
27,PLR131,anticipated_w,post,1002,4812,13,0,NaN,4657.8513,-306.9101,-492.4437,-138.9143,126.4177,279.6091
28,PLR131,anticipated_b,pre,1003,4812,9,0,NaN,3682.0478,388.2232,215.9837,-67.2033,505.0719,564.0554
29,PLR131,unexpected_w,pre,1002,4808,7,0,NaN,4730.6295,-344.8669,-125.6085,211.4903,120.1121,135.307
30,PLR131,anticipated_b,pre,1003,4812,10,0,NaN,5348.4223,-162.8215,-431.7479,29.6512,-460.4643,-516.4858
31,PLR131,unexpected_b,pre,1002,4810,8,0,NaN,5308.5418,-22.4998,-338.1133,-87.7939,-576.9935,-676.6212
32,PLR131,anticipated_w,post,1002,4810,14,0,NaN,3610.6614,304.7273,691.721,717.2798,772.7714,971.6244
33,PLR131,anticipated_b,post,1003,4812,11,1,6338,3983.8088,203.7543,180.54,456.5967,548.9139,696.6516
34,PLR131,unexpected_b,pre,1003,4810,9,0,NaN,5055.3426,-624.1346,-1686.0632,-834.0065,-820.5548,-1013.2236
35,PLR131,anticipated_w,post,1003,4810,15,1,6338,2354.9522,931.5877,1040.4612,743.9239,1381.4512,1574.4764
36,PLR131,unexpected_w,pre,1002,4810,10,0,NaN,2770.8606,-329.8963,-501.7933,256.9882,629.0806,575.9807
37,PLR131,anticipated_b,post,1003,4812,12,0,NaN,3551.1554,-417.2478,-730.3571,-909.6974,-667.9306,-308.9332
38,PLR131,unexpected_w,post,1003,4812,11,0,NaN,3821.402,-265.2799,479.0035,621.056,684.7304,765.3837
39,PLR131,anticipated_b,post,1003,4810,13,0,NaN,3739.012,247.4355,466.7927,496.1792,-409.8754,-62.9247
40,PLR131,anticipated_b,post,1002,4808,14,0,NaN,1565.5219,119.4865,1103.9256,1364.7848,1634.9067,1868.0336
41,PLR131,anticipated_b,post,1002,4810,15,0,NaN,4228.5498,-720.7095,-1503.1969,-653.2872,-298.8229,-258.3831
42,PLR131,anticipated_b,post,1002,4810,16,0,NaN,2626.6252,-487.3911,541.8811,882.3369,1023.0407,1083.4383
43,PLR131,anticipated_b,post,1002,4810,17,0,NaN,1336.5737,14.7571,760.662,1345.6133,1672.0734,1807.1406
44,PLR131,unexpected_w,post,1003,4810,12,0,NaN,3935.6972,221.5864,429.0045,597.0276,715.9772,761.406
45,PLR131,unexpected_w,post,1003,4810,13,0,NaN,1911.0518,-448.4848,-173.4468,312.0869,300.3411,586.599
46,PLR131,anticipated_b,post,1002,4810,18,1,6335,3027.9203,-178.1829,-6.1052,82.7646,626.4179,622.8813
47,PLR131,unexpected_b,post,1003,4812,14,0,NaN,1988.7729,944.6199,1536.8153,2039.2607,2296.1052,2380.0049
48,PLR131,unexpected_w,post,1003,4812,15,0,NaN,3019.9681,368.4386,-82.1876,58.6453,86.9184,265.8493
49,PLR131,anticipated_b,post,1002,4810,19,0,NaN,4128.6653,-291.2158,-973.9873,-1284.141,-1208.4006,-809.3161
50,PLR131,unexpected_b,post,1003,4810,16,0,NaN,3795.2248,-277.451,193.5567,558.3445,509.1008,373.4022
51,PLR131,anticipated_w,post,1003,4810,16,0,NaN,2690.5391,-19.4185,761.5785,1128.0575,1349.1289,1512.9371
52,PLR131,unexpected_b,post,1002,4810,17,0,NaN,3861.808,-529.203,15.4651,186.3979,72.8349,-51.2524
53,PLR131,anticipated_w,post,1003,4810,17,0,NaN,2929.1673,553.3558,792.0722,874.1016,86.0932,-535.8419
54,PLR131,unexpected_b,post,1003,4812,18,0,NaN,3740.6203,238.6278,286.5793,533.573,856.9575,912.475
55,PLR131,anticipated_w,post,1003,4810,18,0,NaN,3356.563,358.2111,692.6134,1067.7899,784.9118,569.4449
56,PLR131,anticipated_b,post,1003,4810,20,0,NaN,3970.7052,285.0784,539.5763,732.9461,956.5805,1045.9536
57,PLR131,unexpected_w,post,1002,4810,19,0,NaN,2904.3331,200.6459,346.1039,146.3791,343.8854,408.4367
58,PLR131,anticipated_w,post,1003,4810,19,0,NaN,4042.9004,-573.684,-204.3353,10.6437,213.4525,256.798
59,PLR131,unexpected_w,post,1003,4810,20,0,NaN,2418.2789,757.8577,1183.4123,979.2694,282.5215,167.5862
60,PLR131,anticipated_w,post,1003,4810,20,0,NaN,2865.0637,268.251,52.6309,20.7052,-218.9125,-266.2066
1,PLR132,anticipated_w,pre,1000,4836,1,1,6378,3803.3267,254.0368,738.9842,747.9212,661.8509,649.6696
2,PLR132,anticipated_b,pre,1003,4812,1,1,6329,3896.6813,322.2431,654.2391,889.6843,849.762,840.3902
3,PLR132,anticipated_b,pre,1002,4808,2,1,6331,4183.4741,182.9587,445.715,610.3431,736.7423,729.7084
4,PLR132,anticipated_w,pre,1003,4812,2,1,6336,3289.4064,640.6945,1082.7407,1076.3352,884.6272,1033.3397
5,PLR132,anticipated_w,pre,1002,4808,3,0,NaN,2302.6539,-452.3845,578.8944,974.5373,1025.9932,813.3223
6,PLR132,unexpected_b,pre,1002,4808,1,0,NaN,3671.1264,34.1108,206.7349,263.1131,92.569,281.072
7,PLR132,anticipated_b,pre,1002,4810,3,0,NaN,3566.4578,5.9014,425.5842,452.2691,512.475,530.1533
8,PLR132,anticipated_w,pre,1002,4810,4,0,NaN,3794.3347,164.075,383.8376,637.5855,606.4868,609.1415
9,PLR132,anticipated_w,pre,1002,4810,5,1,6336,3710.8287,256.9255,442.0684,406.2869,704.2995,725.584
10,PLR132,anticipated_b,pre,1002,4810,4,0,NaN,3280.3665,235.562,683.1965,946.0221,435.6881,12.2208
11,PLR132,unexpected_w,pre,1002,4808,2,0,NaN,3871.5458,23.4489,73.0025,-685.2013,63.3828,315.7558
12,PLR132,unexpected_b,pre,1003,4812,3,0,NaN,1851.8327,187.2808,945.3186,1277.7965,603.6382,292.8975
13,PLR132,anticipated_b,pre,1002,4812,5,0,NaN,1666.3546,-13.1298,1032.1202,1646.5971,1760.3093,1895.7883
14,PLR132,unexpected_b,pre,1003,4812,4,0,NaN,3633.3546,230.5782,335.9458,565.2925,-208.7537,-901.2593
15,PLR132,anticipated_w,pre,1002,4810,6,0,NaN,3178.3785,421.8274,721.7749,858.4072,711.3274,731.5739
16,PLR132,anticipated_w,pre,1002,4808,7,0,NaN,3461.9482,-80.6589,203.644,511.1064,341.7241,444.0835
17,PLR132,unexpected_b,pre,1003,4812,5,0,NaN,3565.6494,21.3752,-172.0256,-1563.8616,-981.3553,-670.6811
18,PLR132,anticipated_b,pre,1002,4810,6,0,NaN,3293.3586,194.1961,411.727,616.9082,681.6856,845.57
19,PLR132,unexpected_w,pre,1003,4812,6,0,NaN,4132.4263,-8.5002,-456.9907,-1149.9746,-882.4305,-867.1247
20,PLR132,anticipated_w,pre,1002,4810,8,0,NaN,3288.1323,-42.8874,566.1261,725.4202,787.6618,834.3201
21,PLR132,unexpected_b,pre,1002,4810,7,0,NaN,3746.9721,150.5725,371.1286,249.8472,468.3052,632.7025
22,PLR132,anticipated_w,pre,1003,4810,9,0,NaN,3672.1514,19.6805,355.0398,525.8339,718.0398,813.928
23,PLR132,anticipated_b,pre,1003,4810,7,0,NaN,3881.779,141.0288,507.5907,503.5319,543.2882,505.9591
24,PLR132,unexpected_b,pre,1002,4810,8,0,NaN,3996.6375,15.684,196.6189,437.5726,248.102,511.8229
25,PLR132,anticipated_w,pre,1003,4810,10,0,NaN,3418.49,258.5226,691.7516,1058.9659,873.1277,832.8434
26,PLR132,anticipated_b,pre,1003,4812,8,0,NaN,3640.7338,57.7858,531.0089,489.0015,274.699,226.4964
