trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window0,window380,window760,window1140,window1520,window1900,window2280,window2660,window3040,window3420,window3800,window4180,window4560,window4940,window5320,window5700,window6080,window6460,window6840,window7220
18,PLR117,unexpected_b,0,pre,1st,1002,4810,5,0,1791.5844,-59.6062,51.8298,252.2911,463.274,408.6584,276.6255,308.1139,409.5251,268.8209,297.1447,414.1283,492.1482,769.0435,914.6779,907.242,-97.5505,-319.2818,-229.4932,-161.3978,-68.4119
19,PLR117,unexpected_b,0,pre,2nd,1002,4810,6,0,1773.3366,-1.3013,-8.0262,211.8499,199.6484,-30.0965,-27.7418,154.4201,265.8327,389.1325,466.4581,304.5694,191.2632,434.1744,700.4881,783.8113,-236.6902,-364.3541,-274.8588,-128.0801,-11.1154
20,PLR117,anticipated_b,0,pre,2nd,1003,4810,7,0,1781.4486,17.7667,-25.6702,128.0184,317.6979,134.8949,424.379,547.598,496.899,504.4327,148.3094,113.1501,427.9601,749.6429,1099.0485,1110.7246,-41.6642,-275.6117,-169.4791,-116.9668,-256.3828
21,PLR117,anticipated_b,0,pre,2nd,1002,4808,8,1,1859.9988,-21.921,13.0201,220.3115,366.319,415.0924,168.7563,158.8353,321.6261,520.7941,413.6799,461.7855,633.4211,835.0547,1055.3493,1009.3218,-146.0105,-391.5477,-137.4195,48.6774,205.5108
22,PLR117,anticipated_b,0,pre,2nd,1003,4812,9,0,1852.6018,-55.4981,50.5666,105.6986,-37.5747,105.2763,176.4312,393.0486,417.8334,280.3706,300.8661,469.0786,538.7012,801.3111,1081.7628,1095.3852,-43.7587,-244.6363,-167.3256,-70.6,63.6865
23,PLR117,anticipated_w,1,pre,2nd,1003,4812,8,0,1957.8899,-25.3454,18.2184,201.1534,342.0855,-57.4578,-28.5851,80.0027,51.1945,62.284,235.0994,159.5637,-808.7299,-997.2476,-974.4484,-948.3679,-787.9888,-491.8266,-240.8564,-212.1252,-269.729
24,PLR117,anticipated_w,1,pre,2nd,1003,4812,9,0,1934.8647,-65.5067,63.3527,96.6988,-138.7258,-1.6017,194.4253,247.1522,326.3688,433.3926,15.1328,-74.9277,-932.736,-1014.825,-881.0986,-819.2784,-567.2351,-234.7148,-176.4975,-363.3548,-207.7704
25,PLR117,unexpected_w,1,pre,2nd,1002,4810,7,0,1853.9105,-3.7498,2.7284,59.4678,-14.4036,-155.0331,26.0172,254.0537,154.3927,-124.9645,29.3268,37.3526,-802.7643,-941.4806,-958.2659,-865.0548,-631.1683,-393.813,-202.4012,-233.5032,-227.0212
26,PLR117,anticipated_b,0,pre,2nd,1002,4808,10,1,1629.5391,-91.2625,74.234,341.1061,546.3355,479.0607,628.1452,589.8885,585.092,674.1825,660.1509,548.4583,696.0062,965.2422,1266.6231,1292.4163,175.2999,-8.1091,249.4055,366.3976,447.4872
27,PLR117,anticipated_b,0,post,3rd,1002,4810,11,0,1848.3235,-34.7257,33.156,102.2613,239.2769,-113.493,27.2601,243.426,275.1183,213.7174,180.0345,-2.6314,163.8093,349.3408,586.0796,751.9553,-145.221,-268.1378,-59.1029,118.9778,109.9291
28,PLR117,anticipated_w,1,pre,2nd,1003,4810,10,0,1888.0918,23.6071,-17.1216,-20.8328,-159.6873,-197.1482,-274.543,-195.74,9.5967,167.0817,202.3478,-85.5221,-893.2922,-967.8577,-885.8466,-863.3343,-650.72,-399.6536,-340.9321,-276.3758,-336.7107
29,PLR117,anticipated_b,0,post,3rd,1003,4812,12,1,1894.6464,24.0193,-18.4842,-90.205,61.4954,-55.0335,3.875,9.5487,70.2329,192.7578,324.2571,417.5542,558.8513,832.5585,1118.2095,1026.7991,-125.6123,-269.3946,5.9551,21.7364,-33.7075
30,PLR117,anticipated_w,1,post,3rd,1002,4810,11,0,1769.5604,81.6378,-77.7033,-35.5711,204.4301,207.8385,296.6271,270.1993,56.9114,273.033,-1.6108,-179.544,-836.3577,-847.4364,-783.3324,-752.3282,-388.7538,-32.4533,112.6761,130.3473,131.4505
31,PLR117,anticipated_w,1,post,3rd,1003,4808,12,0,1955.9558,-36.2574,31.1668,116.4161,187.426,-97.5854,112.3263,208.6831,130.5207,90.4833,140.4084,22.5365,-880.0009,-993.1643,-1028.5333,-943.2609,-719.3262,-501.6398,-405.7328,-254.8336,-223.7568
32,PLR117,anticipated_w,1,post,3rd,1003,4812,13,0,1622.4343,-72.0038,52.3309,330.7131,498.0932,439.462,504.0711,419.4664,452.1021,474.9451,502.7195,289.5893,-615.7474,-718.3123,-684.1658,-730.152,-563.478,-225.9743,-8.6688,129.9869,153.7245
33,PLR117,unexpected_b,0,pre,2nd,1003,4810,8,0,1622.275,-51.5274,32.8777,345.8692,626.8143,426.9533,422.1248,514.7851,454.1102,344.6631,518.2321,505.8895,635.2794,974.111,1084.3079,1066.2135,53.5622,-345.3261,-263.5415,-24.5506,229.9659
34,PLR117,unexpected_b,0,pre,2nd,1003,4812,9,0,1914.4175,49.8593,-57.5081,116.4974,76.9364,86.5647,104.7012,26.3307,49.5306,178.6098,252.5257,259.6726,339.529,446.8625,621.5852,627.756,-416.9045,-490.7782,-248.9892,-219.2571,-252.4316
35,PLR117,unexpected_b,0,pre,2nd,1002,4810,10,0,1865.3277,-8.0703,2.969,68.7412,119.2317,-143.5545,-29.9264,178.9872,300.8074,248.0948,-50.1204,-50.7373,222.2131,474.8239,746.3265,774.2565,-209.1234,-371.668,-358.1387,-122.2494,-162.9105
36,PLR117,anticipated_w,1,post,3rd,1002,4808,14,0,1807.3426,11.2866,-27.3584,154.4531,211.9268,-6.0722,284.9748,277.8259,252.0483,66.775,239.1183,-19.4871,-821.6531,-952.1492,-963.3327,-860.8624,-621.0338,-350.5985,-172.9963,-173.5604,-187.0753
37,PLR117,unexpected_w,1,post,3rd,1003,4810,11,0,2003.7935,31.5869,-30.9563,108.8169,185.8411,-181.7481,1.5454,22.9725,35.6253,108.5237,104.9144,-178.386,-944.3961,-1065.8766,-970.1437,-879.6821,-740.3867,-453.3376,-281.9922,-225.081,-377.5045
38,PLR117,anticipated_b,0,post,3rd,1002,4810,13,1,1834.0494,52.9851,-57.3268,113.7727,398.2775,246.1149,214.2784,152.5004,128.8576,137.4604,96.0538,83.842,142.8893,538.4416,773.5193,587.6807,-443.6238,-529.7021,-179.277,-80.1523,138.1852
39,PLR117,unexpected_w,1,post,3rd,1002,4810,12,0,1911.6732,-38.8448,40.4567,101.7712,120.7038,-183.4767,-231.7024,0.054641,173.146,200.7968,193.8704,-18.5787,-839.4431,-793.5462,-679.466,-642.5221,-434.8123,-173.2367,106.5856,244.0675,208.9741
40,PLR117,anticipated_w,1,post,3rd,1003,4812,15,0,1884.086,83.8738,-93.7737,103.8545,153.9002,39.1464,120.8423,150.174,318.4078,328.791,211.4889,44.87,-869.4279,-1015.9792,-986.9782,-914.512,-618.1097,-284.742,-183.304,-105.3913,-42.7316
41,PLR117,unexpected_w,1,post,3rd,1002,4808,13,0,2191.2598,-11.0888,8.5448,74.7573,69.4003,23.4937,-49.5702,-123.2774,-256.9885,-69.2097,147.7411,81.5189,-1058.2332,-1181.8214,-1176.3509,-1124.6611,-940.1859,-589.1656,-498.7191,-432.3008,-436.2687
42,PLR117,anticipated_b,0,post,3rd,1003,4810,14,1,2045.2092,-23.1177,24.3193,39.6109,134.3353,160.8325,202.4644,307.5859,342.4218,460.5806,429.6984,512.4885,566.4254,673.8783,798.8129,611.1064,-372.0369,-562.174,-371.738,-162.8616,-144.1591
43,PLR117,unexpected_b,0,post,3rd,1003,4810,14,0,2004.8107,30.9015,-40.6093,81.4582,87.8222,80.7875,126.4685,-21.1453,-18.0633,232.0419,171.7042,390.2057,492.8133,754.0726,992.3875,967.9703,-179.2945,-399.6663,-437.1636,-337.6366,-237.1422
44,PLR117,anticipated_b,0,post,3rd,1003,4812,15,0,1742.5974,13.6849,-15.2301,153.6724,272.6168,-28.5712,-131.3888,-33.1419,-54.7531,-22.0852,145.8946,297.1564,470.2918,697.1603,897.6721,802.858,-261.2901,-350.2962,-87.4395,0.64498,152.4634
45,PLR117,anticipated_b,0,post,4th,1002,4810,16,0,1684.5155,-2.6588,-6.3527,214.5453,260.0394,-3.9961,1.4462,186.2878,284.5331,270.6504,324.963,146.8908,271.0975,432.8159,746.8654,794.528,-163.2419,-269.6173,40.4202,187.3871,241.8756
46,PLR117,unexpected_w,1,post,3rd,1003,4808,15,0,1747.6391,45.2231,-49.0176,-26.1578,-18.8771,-0.041131,8.5562,195.999,333.6071,284.5053,298.2722,189.0408,-690.1811,-828.2287,-821.761,-868.766,-706.4116,-417.1859,-338.4345,-147.5934,26.8238
47,PLR117,anticipated_w,1,post,4th,1002,4812,16,0,1863.7532,27.1095,-26.2294,67.2294,123.969,-41.8272,-28.7252,20.5861,-1.1731,-31.7965,46.9823,-149.3975,-894.1564,-1000.4252,-945.031,-982.5629,-767.8638,-468.6769,-387.9766,-303.0031,-214.9303
48,PLR117,anticipated_w,1,post,4th,1002,4810,17,0,1714.012,-81.7832,67.9315,221.4748,-11.2669,-99.7864,-166.6051,-16.5263,23.7404,58.0638,80.7842,59.4987,-780.7756,-853.2058,-829.1556,-813.154,-601.19,-265.5423,-43.0776,119.8113,129.5901
49,PLR117,anticipated_b,0,post,4th,1002,4812,17,0,1894.8667,84.7945,-84.6873,-79.9071,-99.6982,-149.1961,-154.367,-38.0262,19.422,122.9462,151.2714,100.0551,218.9306,500.8078,809.7276,905.2934,-105.4275,-185.4922,-80.2957,74.5967,194.0547
50,PLR117,anticipated_b,0,post,4th,1003,4812,18,0,2098.1807,-18.9178,17.949,123.1455,112.093,55.0403,-123.8864,-25.7906,-13.4618,190.8002,326.12,344.3771,447.87,571.024,636.94,534.4287,-362.4728,-448.3341,-423.7914,-298.7061,-249.6694
51,PLR117,unexpected_w,1,post,4th,1002,4808,16,0,2043.5976,6.3149,-5.0627,-1.9759,86.6131,-144.1948,-21.1309,98.8657,165.965,91.5769,68.2182,-93.384,-1003.6103,-1123.4765,-1115.2233,-1036.9664,-744.6876,-327.0758,-155.2202,-140.0906,-215.8689
52,PLR117,unexpected_w,1,post,4th,1003,4810,17,0,1933.3542,-50.4898,56.1877,-59.6848,119.4672,173.5536,185.7029,201.7907,99.127,78.0826,187.826,89.9406,-888.0125,-1004.2464,-958.6534,-877.3317,-740.0195,-442.7067,-282.6263,-257.1717,-158.4255
53,PLR117,unexpected_b,0,post,4th,1003,4810,18,0,1868.5634,-27.7459,18.5565,210.619,219.5415,269.6273,355.2496,457.2396,374.8922,200.5721,48.7185,239.5517,357.1266,627.0012,858.3276,875.4604,-142.8332,-344.9983,-147.8129,74.8364,212.1711
54,PLR117,anticipated_b,0,post,4th,1002,4810,19,1,1975.5814,-10.881,7.3809,99.6961,87.6097,-75.9991,16.3092,183.5267,121.5476,203.8181,261.3119,382.3663,528.0836,783.1433,1052.1071,1066.731,-82.1627,-273.3101,70.3754,68.0663,241.1737
55,PLR117,anticipated_w,1,post,4th,1003,4810,18,0,1771.8001,-12.86,-0.52213,143.4074,165.6982,90.7652,59.6956,232.4948,368.3791,424.6908,451.509,272.2766,-744.0417,-877.6579,-796.4172,-582.4135,-354.7256,5.8837,310.8969,322.3871,256.8116
56,PLR117,unexpected_w,1,post,4th,1003,4810,19,0,1911.8012,69.0432,-69.2784,-1.9177,92.8701,172.6125,364.3485,478.2544,315.6629,391.8285,493.5329,456.7599,-600.8282,-747.4243,-642.0207,-692.0328,-557.9579,-127.522,191.5384,284.924,130.5993
57,PLR117,unexpected_b,0,post,4th,1003,4810,20,0,2173.7428,-58.0835,68.8991,-71.4451,-21.6711,17.2177,9.2609,25.2756,51.5501,105.2481,136,14.6978,90.9577,363.7015,605.5257,612.691,-435.8846,-541.8766,-255.0969,-131.8216,-58.2576
58,PLR117,anticipated_w,1,post,4th,1003,4812,19,0,1816.7985,13.3993,-20.7642,109.4775,262.9744,176.6288,383.2201,437.0321,453.8058,358.6303,337.7594,301.0634,-672.852,-779.127,-667.3829,-720.4818,-494.1716,-136.5918,126.831,365.0183,402.138
59,PLR117,anticipated_w,1,post,4th,1003,4812,20,0,2023.6254,-4.5971,-2.191,111.4552,109.6736,127.2704,30.037,90.5064,-7.417,-0.81749,-141.2536,-245.7764,-1062.1298,-1165.6691,-1117.4857,-1070.3226,-847.9777,-597.6915,-399.5297,-250.2296,-180.8378
60,PLR117,anticipated_b,0,post,4th,1002,4810,20,0,2079.8865,-28.3656,22.2492,88.3049,139.1579,72.2677,42.9672,-56.1794,-68.8566,50.6445,-19.3999,-216.0563,-48.617,273.0588,478.8857,331.4837,-670.756,-638.1095,-489.0059,-462.3729,-379.16
1,PLR118,anticipated_b,0,pre,1st,1000,4870,1,1,2382.303,-54.0165,40.6979,-45.1956,286.9449,777.892,1059.7925,1125.9737,1372.8071,1441.543,1136.2841,396.7825,619.5438,1137.6553,1591.5769,1872.9687,674.9137,-122.9296,24.8177,168.8195,363.6015
2,PLR118,unexpected_w,1,pre,1st,1003,4812,1,1,3487.2704,-74.0939,90.1362,-18.0403,269.388,471.8117,495.0612,101.4168,143.9001,-26.9174,-111.4971,55.7683,-1431.9102,-1990.6666,-1945.2464,-1783.6855,-1526.0521,-857.1306,-433.2226,-267.3103,-313.3677
3,PLR118,anticipated_w,1,pre,1st,1003,4812,1,0,2879.9855,-1.7925,9.2707,-274.5348,2.0668,312.5457,544.7969,743.7483,860.7205,1021.3041,901.9451,310.6989,-1056.8991,-1438.5837,-1198.3081,-1259.9494,-925.5978,-231.9134,133.7268,309.6018,572.5028
4,PLR118,unexpected_b,0,pre,1st,1002,4810,2,0,3683.5746,-113.4177,107.1456,54.9564,162.63,267.4303,83.1203,73.7057,142.264,-109.0756,-373.4472,-159.3153,46.7078,417.9573,675.1361,688.8629,-227.8575,-516.8292,-154.5792,-143.5028,-106.5994
5,PLR118,anticipated_b,0,pre,1st,1003,4808,2,0,4045.6519,109.2078,-69.2914,-662.9701,-347.1631,68.4624,280.4158,174.1488,107.2478,-200.5317,-80.6086,-670.41,-856.032,-273.6875,199.5539,402.5178,-956.2199,-1681.9938,-1532.0974,-965.9933,-804.9674
6,PLR118,unexpected_w,1,pre,1st,1002,4810,3,0,3314.9483,140.1375,-134.4564,-187.4212,-111.9912,-460.894,-232.3084,52.3668,141.3041,-277.4802,-392.3769,-485.5278,-1624.8623,-1934.8191,-1971.0231,-1856.8004,-1411.3127,-937.8337,-562.1296,-511.7684,-551.6554
7,PLR118,anticipated_b,0,pre,1st,1002,4812,3,0,2562.091,-74.9157,84.3335,23.1534,78.0147,77.8988,307.0243,530.1026,721.9533,927.2907,1038.6423,1042.523,805.4042,1228.1883,1606.0248,1613.5008,148.1542,-193.7634,233.4964,410.3677,730.1174
8,PLR118,unexpected_w,1,pre,1st,1003,4812,4,0,2406.7371,-105.8169,88.4628,348.0153,532.6803,699.7484,857.6171,927.89,422.501,104.0079,228.4496,252.3954,-938.4118,-1227.8149,-1156.3686,-902.848,-616.8783,-90.3377,250.5455,468.1338,634.1733
9,PLR118,anticipated_w,1,pre,1st,1003,4812,2,0,3122.9528,176.9425,-176.1632,-34.5571,69.8453,171.6054,367.6999,478.3497,573.2404,573.5755,725.012,602.8226,-1125.0331,-1643.8111,-1641.5551,-1696.6531,-1405.8976,-883.1969,-657.0506,-676.1992,-618.9844
10,PLR118,anticipated_w,1,pre,1st,1003,4810,3,1,3258.0915,2.9263,5.1073,-175.664,-171.2122,52.5532,180.1322,477.6585,483.8499,190.4961,362.3319,199.5539,-1249.4622,-1665.7603,-1585.496,-1668.0229,-1313.8495,-773.6088,-447.0288,-39.5281,96.8533
11,PLR118,anticipated_w,1,pre,1st,1002,4812,4,1,2328.5882,-118.8589,111.2025,401.3001,701.7,941.7981,1027.2937,768.0014,796.279,669.1586,743.7416,875.457,-457.7268,-819.2509,-614.979,-519.2504,-88.9647,428.5353,849.5234,968.5496,821.981
12,PLR118,anticipated_b,0,pre,1st,1002,4810,4,0,2921.6334,-59.2766,44.3742,332.1928,352.9617,366.7899,161.5868,119.5992,226.1123,194.552,371.1891,594.5713,787.4918,1305.864,1822.3572,1942.0168,505.7428,-546.5544,-129.1111,520.5274,620.0779
13,PLR118,unexpected_w,1,pre,1st,1003,4812,5,0,2783.2074,144.4397,-137.3639,-451.3202,-491.7965,-206.2839,1.0659,300.445,595.5375,767.0138,861.1688,681.6708,-923.9847,-1317.0399,-1195.1317,-1101.595,-801.9539,-257.9069,109.4369,118.4296,170.4412
14,PLR118,anticipated_b,0,pre,1st,1003,4810,5,0,2438.7421,-213.8391,199.4106,255.1256,473.1023,603.6692,667.1692,721.3602,897.2593,903.7317,1055.1377,1325.8016,1603.0263,1882.4943,2225.6624,2149.1821,436.2659,-421.8738,-644.4117,-806.8101,-723.9968
15,PLR118,anticipated_w,1,pre,1st,1003,4810,5,1,2055.4058,-16.989,20.0624,82.9997,368.1863,599.9067,778.8978,912.8983,1072.4987,1105.6252,1029.6721,652.9505,-587.8837,-811.2201,-761.5507,-763.2374,-472.6012,40.3725,386.1432,490.9384,224.9709
16,PLR118,unexpected_b,0,pre,2nd,1002,4812,6,0,2204.0907,-89.1959,83.0223,166.5556,283.3508,266.7553,399.7166,364.7757,-40.6996,-197.4529,-316.0107,-412.0168,-103.8254,393.9164,925.3387,1155.622,-11.8866,-216.398,125.2347,40.7128,161.9273
17,PLR118,anticipated_b,0,pre,2nd,1003,4812,6,1,2332.0351,12.5239,-14.2497,171.9494,391.7256,394.1973,516.0292,636.3671,672.4244,726.6908,648.5762,571.3063,996.06,1489.5145,1897.9887,1845.7287,192.742,-423.5422,-70.7235,208.6145,483.1892
18,PLR118,anticipated_w,1,pre,2nd,1003,4810,6,1,2506.9415,120.8571,-109.5611,-363.0124,-322.809,-255.7336,-48.4482,478.0677,578.1402,882.7051,1247.3003,1258.1076,-457.8967,-1009.9323,-1000.2536,-1017.1073,-799.0409,-195.6129,133.6806,258.127,355.8958
19,PLR118,anticipated_b,0,pre,2nd,1002,4810,7,0,3253.4675,-59.7653,61.5505,75.6011,-20.878,-66.2856,29.1822,48.5625,-388.5101,-646.2872,-692.0079,-1003.6786,-900.9703,-228.1249,526.6038,728.9729,-348.9541,-855.6714,-499.3788,-269.0296,-37.706
20,PLR118,anticipated_w,1,pre,2nd,1003,4810,7,1,2645.1974,48.8206,-39.5667,-298.6352,-234.5071,-116.8186,-30.6888,-203.7306,-57.2706,195.5691,564.1507,494.6403,-872.8083,-1203.078,-1012.7299,-1007.2301,-687.5107,-164.9808,241.9997,350.4775,250.5043
21,PLR118,anticipated_w,1,pre,2nd,1002,4810,8,0,2940.0315,-100.8137,101.9333,77.1458,248.927,272.6103,294.2896,210.149,73.1033,-69.6545,121.2212,180.7572,-1134.7529,-1575.9159,-1508.6231,-1263.8864,-1098.0742,-683.9877,-477.1137,-409.2424,-255.818
22,PLR118,anticipated_b,0,pre,2nd,1002,4812,8,0,2967.3437,249.6242,-249.6226,-256.9541,-52.8224,139.8543,225.8256,332.472,573.3653,800.1087,931.1099,932.49,1032.2457,1314.8051,1692.1259,1716.9615,38.0862,-520.9719,-140.6565,-220.8573,-109.4478
23,PLR118,anticipated_w,1,pre,2nd,1003,4808,9,0,3973.211,-131.0626,124.7235,173.7165,77.1235,3.2725,-250.1307,-136.6453,-56.0394,-93.1824,1.5534,57.81,-1692.1757,-2317.4315,-2450.3139,-2240.1936,-1813.1522,-1358.893,-1089.6071,-897.1151,-896.6008
24,PLR118,anticipated_b,0,pre,2nd,1002,4810,9,0,3490.183,-15.8534,17.9096,-29.1723,-129.4981,-54.3309,-94.7776,38.9717,386.5972,465.4713,575.0984,475.286,477.7699,854.063,1157.5284,1093.743,-599.4184,-1167.4505,-923.1973,-665.3949,-408.2194
25,PLR118,anticipated_b,0,pre,2nd,1002,4812,10,0,2953.8485,40.4222,-45.729,39.3352,208.2729,331.458,543.7915,737.8802,638.6105,764.935,773.4924,534.0093,774.5501,1289.7385,1628.8057,1498.3858,35.213,-530.4949,-247.1077,-72.795,253.0276
26,PLR118,anticipated_b,0,post,3rd,1002,4810,11,0,3439.2302,50.7429,-43.6384,-133.6711,-459.2284,-716.3059,-547.8839,-434.7077,-597.5603,-436.2151,-78.0973,187.3058,520.7666,898.6589,1141.4293,1097.384,-324.01,-855.2143,-429.7711,-229.5562,-217.0491
27,PLR118,anticipated_b,0,post,3rd,1003,4812,12,0,3304.3781,-38.1121,39.3931,81.6489,142.1591,225.9802,147.1373,208.8793,351.4962,529.5022,673.9516,857.667,904.8438,1100.49,1419.5472,1329.0959,-447.8979,-1198.9765,-1009.3556,-1009.3222,-1114.0334
28,PLR118,anticipated_w,1,pre,2nd,1003,4810,10,0,2383.91,-54.3732,50.432,178.1561,283.0734,385.6369,463.5389,627.2546,857.8559,1056.363,905.4092,936.1911,-460.6982,-860.9393,-756.2315,-762.2144,-456.4061,89.0311,399.4656,542.4351,585.922
29,PLR118,anticipated_w,1,post,3rd,1002,4812,11,0,3420.3306,8.4127,-2.8534,-140.1909,-13.806,-6.292,-11.1409,295.5552,443.9552,603.8271,701.8409,437.6374,-1159.692,-1707.9228,-1713.341,-1811.9392,-1658.0697,-990.965,-460.6348,-157.3327,-83.4541
30,PLR118,anticipated_b,0,post,3rd,1002,4810,13,0,3156.2033,-23.9688,19.6221,-63.2381,-288.201,-593.8062,-776.0961,-818.392,-724.0071,-576.2937,-527.5906,-254.4671,78.1325,439.9122,833.7489,809.7152,-776.2247,-1219.0524,-883.5466,-738.3817,-762.0511
31,PLR118,anticipated_w,1,post,3rd,1003,4810,12,0,2747.6376,90.2329,-68.3907,-441.8497,-503.3693,-568.1228,-460.8825,-104.301,147.4347,458.1024,651.0619,505.7498,-943.5953,-1380.6992,-1432.8679,-1432.8216,-1294.3059,-764.8049,-546.57,-593.1687,-471.7104
32,PLR118,unexpected_b,0,pre,2nd,1003,4812,7,0,2615.2299,20.1078,-16.1251,2.1391,95.5469,139.0748,241.6862,458.2616,552.1874,546.0668,599.8748,627.7997,718.1551,1081.8683,1509.2747,1597.9144,150.8009,-426.2472,-507.6513,-605.0576,-459.4303
33,PLR118,anticipated_b,0,post,3rd,1002,4810,14,0,2423.1432,-30.64,30.2784,87.0184,240.6478,520.9088,742.8275,852.962,1031.2345,1088.5227,1112.7624,1366.47,1676.3768,2125.3749,2432.1624,2283.1913,395.6672,-492.2324,-632.3883,-701.2874,-767.6854
34,PLR118,anticipated_w,1,post,3rd,1003,4810,13,0,2706.3168,73.7066,-64.3675,-227.1033,-170.7883,131.3774,400.0168,574.925,746.5834,934.3224,646.4659,649.9878,-797.4296,-1257.2835,-1105.7535,-963.8076,-727.4745,-247.0152,133.4474,325.2479,330.7652
35,PLR118,unexpected_w,1,pre,2nd,1002,4812,8,0,3656.1725,-52.9387,55.8397,205.316,232.41,135.7823,57.0802,111.4823,277.569,382.177,565.5235,472.0617,-1457.7568,-2076.8025,-2150.5441,-2279.0463,-2022.9984,-1505.2849,-1204.114,-1281.3792,-1216.1938
36,PLR118,anticipated_w,1,post,3rd,1002,4810,14,0,2398.7651,-84.5487,70.7301,354.1282,612.3173,783.3919,1057.5023,1168.8105,1182.1738,1204.7958,1080.8727,1054.5582,-655.0193,-1087.7575,-1059.7138,-1119.4334,-1034.9045,-473.5084,-86.7,149.2863,356.446
37,PLR118,anticipated_w,1,post,3rd,1003,4810,15,0,3042.3634,-41.2665,38.7196,118.4048,282.7198,207.9884,125.6361,252.5597,387.0226,452.9476,629.4492,702.5627,-927.7488,-1465.5872,-1436.6328,-1220.318,-1097.2697,-511.1136,-318.7494,-560.5394,-801.7464
38,PLR118,unexpected_w,1,pre,2nd,1002,4810,9,0,3162.799,-108.628,103.5643,179.1807,32.4317,-195.1692,-347.8414,-636.8716,-759.1329,-916.3432,-835.3668,-683.8472,-1761.0446,-1981.4822,-1905.8547,-1935.2645,-1703.0527,-1205.1192,-1029.6064,-1030.9332,-1148.8228
39,PLR118,anticipated_w,1,post,4th,1003,4810,16,0,2437.1963,34.6521,-35.7852,23.8044,-91.4859,-268.4489,-736.0408,-758.0069,-679.3731,-824.5903,-779.4552,-484.035,-1199.6289,-1378.5503,-1329.4388,-1174.8541,-905.4092,-527.8043,-333.302,-202.7446,-410.1136
40,PLR118,anticipated_b,0,post,3rd,1002,4810,15,0,2350.7105,-43.8041,45.7059,69.6132,241.058,164.1193,-181.4079,-328.986,-465.5948,-397.4648,29.7723,195.2027,464.7214,901.8304,1241.112,1197.9308,-317.7355,-719.3832,-344.7182,-488.3175,-201.8478
41,PLR118,unexpected_b,0,pre,2nd,1002,4810,10,0,2072.8652,-116.8628,118.4839,-112.4802,-157.4754,292.1929,109.4149,262.8871,375.3463,328.7293,243.278,27.5176,153.8074,754.6512,1415.343,1521.2832,-89.3806,-456.895,-199.6979,109.6729,197.4542
42,PLR118,anticipated_w,1,post,4th,1003,4810,17,0,2145.3913,23.2573,-9.0118,-88.4369,130.8692,-85.1884,-225.4139,-322.6809,-36.6899,183.2411,277.1618,-109.9245,-938.0419,-1130.1619,-1080.9934,-1050.8779,-700.9138,-288.1694,-146.533,-152.3608,-241.7178
43,PLR118,unexpected_b,0,post,3rd,1002,4810,11,0,2396.8864,-110.5074,102.0483,341.9658,505.4861,507.7026,563.9464,457.8846,247.1484,377.136,526.7478,583.1911,784.0814,1346.3606,1902.2732,1980.1464,334.2379,-379.8269,-9.9263,334.5129,453.0839
44,PLR118,anticipated_w,1,post,4th,1003,4810,18,0,2690.6689,-87.3778,81.5814,85.6175,88.935,-1.8731,72.1253,208.3647,384.7632,458.8592,285.6691,-155.766,-1462.6085,-1517.2316,-1540.1419,-1662.8969,-1464.0267,-969.2411,-645.4652,-485.9108,-411.8393
45,PLR118,unexpected_b,0,post,3rd,1003,4812,12,0,2475.3527,-90.5983,87.1142,156.6578,371.3303,558.7552,665.2499,707.2489,307.7107,126.9082,358.6385,699.92,1092.2567,1566.2977,2021.3869,1989.684,396.591,-128.4046,127.2099,321.1341,168.1046
46,PLR118,unexpected_w,1,post,3rd,1002,4810,13,0,2302.087,-76.8314,80.919,127.4071,339.8159,434.6244,571.1381,490.4574,686.5722,816.0185,947.9008,713.3731,-689.4489,-1053.0849,-992.4227,-954.4273,-614.9319,-125.1009,210.8762,431.9831,463.0528
47,PLR118,anticipated_w,1,post,4th,1003,4812,19,0,2663.8633,8.3489,1.6799,-150.5,-15.5741,-9.7912,75.7783,-135.9779,-492.2505,-870.1495,-878.2566,-873.0261,-1509.2453,-1651.1569,-1624.2214,-1546.8278,-1213.9251,-762.202,-473.2404,-296.4754,-557.159
48,PLR118,anticipated_b,0,post,4th,1003,4808,16,1,2213.2172,-136.613,123.8073,325.8086,528.7688,651.238,389.4731,-4.3333,-322.7526,-277.2908,-147.6972,-44.2459,445.4015,878.5386,1282.5219,1428.8823,114.5692,-261.2045,335.0987,664.5609,957.9908
49,PLR118,unexpected_b,0,post,3rd,1003,4812,14,0,3103.654,-60.2694,44.1712,264.117,211.6553,48.8175,-237.4388,85.9156,124.3457,165.5481,237.6847,347.6218,599.0519,911.4579,1264.8558,1228.4829,-304.1535,-875.3077,-532.955,-334.694,-275.5648
