trialNumber,subid,condition,bgcol,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window1,window2,window3,window4,window5,window6,window7,window8,window9,window10,window11,window12,window13,window14,window15,window16,window17,window18,window19,window20
43,PLR117,unexpected_b,0,post,3rd,1003,4810,14,0,2264.1682,2023.9174,1963.5393,2130.3592,2223.327,2142.7905,2132.4136,1983.2147,1985.4136,2238.3141,2175.1937,2396.1099,2496.6545,2759.1623,2997.6178,2978.7435,1819.801,1605.0733,1567.1047,1648.4948,1768.9372
44,PLR117,anticipated_b,0,post,3rd,1003,4812,15,0,1667.684,1757.2932,1726.0262,1880.1515,2005.6829,1712.1885,1610.466,1710.0209,1687.5916,1720.2827,1888.8063,2039.4764,2212.7592,2439.6649,2640.8901,2550.9005,1475.9162,1391.3665,1637.7173,1742.644,1895.5585
45,PLR117,anticipated_b,0,post,4th,1002,4810,16,0,1840.01,1765.6047,1676.7749,1927.0713,1974.7024,1679.377,1686.1885,1870.822,1969.5707,1954.5812,2010.9686,1829.8429,1955.4555,2116.911,2431.8429,2484.5969,1516.1466,1413.8272,1725.733,1872.1571,1926.0366
46,PLR117,unexpected_w,1,post,3rd,1003,4808,15,0,1858.545,1794.0942,1699.0262,1767.2478,1929.5648,1776.3336,1755.466,1944.1361,2082.1623,2031.6387,2045.7906,1940.267,1054.0524,919.1414,926.2042,878.2618,1049.2802,1346.0726,1408.3037,1600.2251,1774.2932
47,PLR117,anticipated_w,1,post,4th,1002,4812,16,0,1895.8331,1891.911,1836.8743,1942.7834,1996.6972,1821.0262,1835.4188,1884.4398,1863.4921,1831.9005,1911.6283,1717.0419,966.6963,862.801,919.3246,880.3351,1095.5759,1395.7853,1475.8953,1560.6283,1648.4241
48,PLR117,anticipated_w,1,post,4th,1002,4810,17,0,1696.962,1631.356,1787.3564,1957.4253,1702.288,1614.5759,1546.7225,1697.8168,1737.6283,1772.1414,1794.0419,1777.6806,929.7173,860.822,884.9058,900.2565,1112.3246,1448.9791,1671.1728,1834.288,1835.3403
49,PLR117,anticipated_b,0,post,4th,1002,4812,17,0,2020.913,1980.5602,1809.7866,1899.4591,1868.0496,1758.3751,1739.8639,1857.466,1914.1152,2018.1309,2046.2356,1994.3979,2113.5236,2395.199,2705.0733,2806.2304,1754.8064,1677.3322,1814.0733,1970.1675,2088.8953
50,PLR117,anticipated_b,0,post,4th,1003,4812,18,0,1955.24,2079.6754,2121.4857,2214.7134,2210.178,2154.3141,1972.911,2073.1414,2083.7853,2289.1675,2424.7906,2441.3037,2554.8586,2669.6859,2735.1047,2637.3194,1605.6428,1402.3533,1651.1225,1796.3822,1848.4764
51,PLR117,unexpected_w,1,post,4th,1002,4808,16,0,1802.87,2050.2199,2038.801,2051.4781,2149.2077,1896.9581,2023.5236,2142.0995,2210.1466,2135.1204,2111.6859,1953.7696,1036.4712,920.0628,928.0681,1006.0314,1298.2827,1717.3455,1889.089,1904.4031,1804.0551
52,PLR117,unexpected_w,1,post,4th,1003,4810,17,0,1869.442,1882.555,1991.0157,1877.0739,2080.8761,2102.0165,2119.2723,2135.9319,2031.9581,2011.0366,2121.1204,2027.6859,1041.5602,928.8534,974.466,1056.1885,1192.5654,1491.2513,1651.0785,1675.7068,1774.8586
53,PLR117,unexpected_b,0,post,4th,1003,4810,18,0,1980.7314,1839.7173,1888.2211,2070.2735,2087.9634,2138.7173,2223.1414,2326.7487,2243.2932,2069.5131,1916.267,2108.6859,2224.7068,2495.7801,2727.0471,2749.7225,1720.8848,1522.4764,1720.9267,1943.5079,2081.377
54,PLR117,anticipated_b,0,post,4th,1002,4810,19,1,2170.82,1964.4817,1977.7382,2021.7016,2033.0726,1896.4136,1991.0785,2160.1257,2096.1623,2180.0576,2236.3822,2357.9319,2503.4817,2758.5236,3028.1309,3048.4607,1887.822,1700.3822,2048.0785,2042.4555,2217.356
55,PLR117,anticipated_w,1,post,4th,1003,4810,18,0,1971.007,1758.8168,1770.6702,1915.0681,1933,1862.8639,1831,2004.2461,2140.6335,2196.4346,2223.1728,2048.5812,1023.5288,893.7592,974.5445,1189.8691,1416.5812,1777.7801,2083.8063,2094.1309,2028.5131
56,PLR117,unexpected_w,1,post,4th,1003,4810,19,0,1825.288,1981.356,1841.3876,1904.7095,2004.8325,2088.5859,2260.6184,2390,2225.8429,2303.822,2405.0052,2373.6178,1306.534,1164.1885,1270.3455,1219.1937,1352.6126,1784.9372,2108.2592,2132.2853,2017.9424
57,PLR117,unexpected_b,0,post,4th,1003,4810,20,0,2017.771,2116.9267,2243.6492,2104.1845,2167.8507,2192.3256,2185.625,2198.5236,2225.911,2278.377,2310.6649,2187.8743,2263.9372,2537.7016,2779.4817,2792.1257,1732.6911,1630.733,1919.3141,2041.8639,2115.5916
58,PLR117,anticipated_w,1,post,4th,1003,4812,19,0,1864.494,1830.6283,1795.7382,1927.4972,2071.0901,2002.1549,2213.425,2253.712,2271.3089,2175.089,2153.7382,2122.5602,1140.1885,1036.7592,1150.3298,1095.2408,1322.6126,1680.1885,1943.6178,2177.5183,2218.0681
59,PLR117,anticipated_w,1,post,4th,1003,4812,20,0,2157.41,2019.0628,2021.089,2135.4503,2132.801,2151.9058,2052.7592,2115.1466,2015.3874,2023.8482,1881.4503,1781.3403,958.2513,857.8953,906.1937,952.4607,1175.5969,1426.0942,1624.0105,1774.0524,1843.0105
60,PLR117,anticipated_b,0,post,4th,1002,4810,20,0,2133.332,2050.801,2102.4241,2172.636,2243.149,2151.7016,2123.5393,2023.1466,2010.4188,2131.2513,2060.8325,1862.5812,2031.0105,2353.0262,2559.9424,2416.089,1403.7068,1441.3822,1591.1728,1617.6387,1699.9005
1,PLR118,anticipated_b,0,pre,1st,1000,4870,1,1,3043.66,2326.8743,2424.5602,2334.8429,2669.2356,3160.801,3462.9344,3510.6681,3755.8953,3824.0209,3521.0262,2775.6178,3001.4712,3519.8586,3974.5079,4262.4817,3052.7435,2256.4555,2416.5707,2551.1466,2746.1937
2,PLR118,unexpected_w,1,pre,1st,1003,4812,1,1,3538.7535,3403.7487,3578.5079,3468.1899,3751.4678,3959.1832,3984.5759,3586.0681,3632.0838,3460.3665,3374.0681,3551.0105,2049.8325,1495.3141,1541.4188,1703.7853,1948.9847,2611.7917,2987.5462,3219.9005,3133.0131
3,PLR118,anticipated_w,1,pre,1st,1003,4812,1,0,2863.652,2876.822,2891.1099,2602.9843,2882.4503,3192.8482,3425.199,3623.8534,3740.2251,3902.1728,3783.1099,3195.2775,1817.6702,1439.6492,1683.3927,1618.5183,1953.2199,2649.1518,3014.1414,3185.8931,3444.6244
4,PLR118,unexpected_b,0,pre,1st,1002,4810,2,0,3680.1852,3597.9626,3786.1041,3671.8348,3845.6806,3951.9948,3766.0681,3756.8272,3826.7382,3574.7016,3308.6283,3524.7173,3729.2565,4102.1466,4359.2094,4373.9738,3252.587,3072.5504,3528.4986,3546.5911,3593.3351
5,PLR118,anticipated_b,0,pre,1st,1003,4808,2,0,4042.6224,4170.572,3979.1937,3384.7906,3721.915,4115.0681,4326.801,4219.3508,4154.7382,3842.733,3968.5131,3372.7435,3187.9476,3720.918,4237.3222,4456.7068,3083.0576,2354.5824,2506.1117,3081.5236,3235.3675
6,PLR118,unexpected_w,1,pre,1st,1002,4810,3,0,3405.278,3456.555,3169.4323,3105.8471,3205.3037,2851.5497,3082.6963,3367.7068,3458.5602,3035.0942,2922.2827,2835.2356,1685.4503,1379.7539,1343.4346,1456.9634,1903.7487,2419.0684,2751.8023,2777.9801,2756.0453
7,PLR118,anticipated_b,0,pre,1st,1002,4812,3,0,2724.742,2487.2565,2647.4084,2584.4607,2640.6335,2639.3351,2869.3613,3092.2565,3284.0209,3489.8534,3600.2513,3606.2565,3364.8639,3790.6073,4168.9634,4183.7173,2660.2868,2305.8119,2797.4974,2971.4136,3292.7277
8,PLR118,unexpected_w,1,pre,1st,1003,4812,4,0,2962.23,2310.6553,2506.6039,2790.3434,2952.2254,3062.9738,3264.2094,3336.3874,2828.9529,2509.4346,2634.9215,2665.1937,1463.3351,1178.1885,1249.3037,1504.6178,1788.9372,2316.9843,2653.9596,2870.5682,3041.8534
9,PLR118,anticipated_w,1,pre,1st,1003,4812,2,0,3260.728,3301.0524,2945.3141,3088.8691,3192.8796,3294.1152,3490.8639,3601.1518,3696.712,3695.7696,3848.1623,3733.5393,1991.5079,1478.0524,1481.6073,1425.1697,1721.1073,2241.0681,2466.0366,2446.9267,2503.3613
10,PLR118,anticipated_w,1,pre,1st,1003,4810,3,1,3247.254,3260.7539,3264.2094,3080.8177,3076.7577,3311.7539,3436.9005,3736.5602,3743.6754,3446.4136,3621.2723,3464.0576,2002.9267,1591.0942,1673.6283,1587.9476,1944.1832,2484.0706,2823.9195,3219.0733,3356.4503
11,PLR118,anticipated_w,1,pre,1st,1002,4812,4,1,2363.694,2209.8142,2455.4987,2729.5707,3030.2251,3270.6021,3357.0628,3095.6021,3125.445,2997.2932,3071.5288,3211.2356,1837.3726,1478.8871,1714.7644,1808.1518,2239.7592,2745.4998,3142.5481,3298.4503,3133.5791
12,PLR118,anticipated_b,0,pre,1st,1002,4810,4,0,2503.446,2862.1571,2965.4921,3256.5655,3287.134,3289.7068,3082.2932,3040.7225,3148.445,3115.3717,3292.5183,3516.6754,3709.178,4229.8953,4743.1152,4870.7539,3422.1518,2282.6181,2818.924,3493.2236,3542.6911
13,PLR118,unexpected_w,1,pre,1st,1003,4812,5,0,3251.696,2926.1937,2646.6283,2304.3538,2249.9857,2577.6806,2783.8063,3084.0105,3379.2251,3550.1675,3644.6911,3472.2042,1852.5026,1465.1099,1588.1885,1681.2147,1980.445,2525.733,2893.9895,2900.9529,2954.4293
14,PLR118,anticipated_b,0,pre,1st,1003,4810,5,0,2198.664,2222.2251,2640.3613,2692.288,2936.3789,3057.0803,3106.1675,3159.5497,3337.0471,3341.4398,3493.6859,3764.356,4017.4293,4295.8008,4665.5602,4596.4241,2868.6073,2003.2734,1797.0785,1630.9843,1713.712
15,PLR118,anticipated_w,1,pre,1st,1003,4810,5,1,1868.922,2038.0314,2075.9215,2137.7801,2423.4084,2655.6754,2834.6387,2967.9686,3128.2618,3161.3089,3085.5236,2713.1466,1462.5393,1243.6073,1294.2094,1291.2565,1582.0524,2096.178,2442.0314,2548.0524,2280.5759
16,PLR118,unexpected_b,0,pre,2nd,1002,4812,6,0,2100.966,2113.8743,2319.3694,2382.1965,2520.9476,2467.9162,2604.0576,2570.6492,2162.288,2006.7382,1887.8901,1790.6649,2099.7853,2597.7749,3130.4293,3367.0262,2170.8174,1923.2093,2332.4712,2242.7487,2365.7801
17,PLR118,anticipated_b,0,pre,2nd,1003,4812,6,1,2155.092,2345.3613,2317.1728,2503.8115,2724.178,2725.7539,2848.4607,2968.445,3004.6545,3058.6021,2980.8586,2901.6545,3328.5445,3821.2984,4231.3037,4186.2513,2517.7277,1905.0995,2264.0514,2540.0209,2815.2827
18,PLR118,anticipated_w,1,pre,2nd,1003,4810,6,1,3132.8,2626.1414,2398.0942,2121.5602,2182.3874,2250.9319,2457.6963,2986.9215,3083.911,3389.6859,3754.5079,3773.6073,2042.0838,1495.9162,1506.3717,1489.7277,1706.6911,2312.0733,2688.3974,2784.4213,2886.7435
19,PLR118,anticipated_b,0,pre,2nd,1002,4810,7,0,2689.708,3193.6754,3307.3851,3317.1839,3160.8636,3177.0316,3282.5707,3304.0419,2863.9686,2606.1204,2562.623,2248.7068,2351.2251,3024.2042,3782.0942,3988.9058,2900.1257,2394.6911,2756.1204,3002.3718,3215.3822
20,PLR118,anticipated_w,1,pre,2nd,1003,4810,7,1,3190.818,2691.5026,2609.0497,2329.3764,2403.6335,2523.9476,2615.8325,2439.7853,2588.1571,2840.2775,3210.4921,3146.2251,1766.623,1440.7592,1633.4398,1636.8639,1957.0995,2480.5497,2888.1675,2996.1361,2896.5602
21,PLR118,anticipated_w,1,pre,2nd,1002,4810,8,0,2592.134,2838.8063,3047.7075,3024.1681,3190.2565,3212.644,3234.822,3150.0471,3012.8953,2869.2984,3061.6597,3127.4084,1799.911,1363.2775,1384.0272,1662.8204,1794.3168,2282.6727,2489.8066,2530.4764,2688.143
22,PLR118,anticipated_b,0,pre,2nd,1002,4812,8,0,4140.318,3215.8705,2785.2534,2709.8482,2900.7478,3107.7487,3193.0419,3299.5079,3540.7749,3767.5759,3899.0314,3899.5916,3999.0262,4292.1689,4651.7969,4693.5183,3007.0125,2439.1397,2829.4398,2734.4189,2838.0789
23,PLR118,anticipated_w,1,pre,2nd,1003,4808,9,0,3554.8908,3842.2723,4098.4607,4147.3554,4072.5528,3977.7749,3721.2199,3837.1309,3917.9738,3879.1466,3974.0209,4039.8377,2274.5026,1654.8429,1521.6806,1732.6335,2159.8848,2615.0157,2883.7749,3076.5288,3077.288
24,PLR118,anticipated_b,0,pre,2nd,1002,4810,9,0,3290.39,3475.8489,3532.9803,3455.9483,3311.2103,3436.3246,3394.733,3528.5497,3877.8115,3954.9424,4066.3089,3965.1152,3966.7225,4344.5236,4648.3822,4592.6492,2883.2723,2316.7472,2567.9326,2824.4084,3082.2565
25,PLR118,anticipated_b,0,pre,2nd,1002,4812,10,0,3041.24,2994.1623,2907.8429,2992.8325,3162.5026,3284.7068,3497.801,3692.9738,3591.1518,3719.5497,3727.8639,3486.4817,3716.0218,4176.9152,4584.1728,4459.8639,2836.1534,2362.5156,2736.5211,2878.7329,3179.7893
26,PLR118,anticipated_b,0,post,3rd,1002,4810,11,0,3557.604,3490.3613,3428.822,3313.3665,2979.267,2721.4136,2891.3717,3005.6021,2840.8168,3002.0785,3361.6911,3626.3979,3966.0343,4367.2245,4581.4555,4544.377,3108.6597,2541.0076,2989.712,3132.1373,3186.5105
27,PLR118,anticipated_b,0,post,3rd,1003,4812,12,0,2887.954,3267.0576,3376.9529,3384.0968,3367.1098,3504.2082,3272.806,3513.4136,3655.2565,3834.4084,3977.7696,4163.1414,4208.3979,4404.0733,4725.2827,4641.7801,2849.3037,2103.5026,2295.9058,2295.8848,2189.3822
28,PLR118,anticipated_w,1,pre,2nd,1003,4810,10,0,2155.158,2329.6073,2433.8953,2562.377,2666.8586,2769.712,2847.1832,3010.9529,3241.801,3442.6335,3286.801,3327.3403,1917.4764,1521.9267,1628.267,1620.6335,1926.8429,2473.6492,2783.8743,2926.4398,2969.7749
29,PLR118,anticipated_w,1,post,3rd,1002,4812,11,0,3332.318,3428.8534,3418.2147,3279.1623,3407.0157,3414.1623,3407.7068,3716.9372,3863.8953,4024.2199,4123.3717,3864.2094,2254.6492,1711.0157,1707.5812,1607.8377,1760.3298,2430.0419,2960.1937,3263.7644,3337.7016
30,PLR118,anticipated_b,0,post,3rd,1002,4810,13,0,3303.886,3131.2723,3176.4346,3093.2932,2868.3822,2562.3037,2379.2304,2337.6492,2431.6178,2580.6126,2627.8639,2901.5288,3234.2199,3595.733,3991.0733,3974.3508,2372.6178,1934.9581,2273.4921,2425.8851,2401.8609
31,PLR118,anticipated_w,1,post,3rd,1003,4810,12,0,2944.692,2837.8063,2678.089,2230.8605,2241.2932,2178.199,2285.9005,2644.0576,2894.6335,3206.2513,3399.2356,3259.8796,1798.1204,1366.4188,1314.5026,1314.8325,1452.0681,1981.2652,2205.4503,2160.8196,2294.1287
32,PLR118,unexpected_b,0,pre,2nd,1003,4812,7,0,2778.186,2635.2618,2598.822,2620.1757,2746.151,2754.4346,2856.3246,3074.0052,3167.4188,3161.1728,3215.1885,3242.7644,3333.1518,3639.4441,4113.3469,4221.1257,2759.733,2187.712,2129.0663,2011.6073,2155.2618
33,PLR118,anticipated_b,0,post,3rd,1002,4810,14,0,2546.884,2391.9895,2453.3455,2510.1832,2663.0628,2944.1361,3166.6178,3275.7016,3454.8168,3512.0105,3534.8168,3789.822,4099.1309,4548.7853,4856.2723,4714.9843,2812.0209,1929.1885,1790.7016,1721.8796,1654.644
34,PLR118,anticipated_w,1,post,3rd,1003,4810,13,0,2573.45,2780.3822,2641.911,2478.8429,2534.8639,2837.644,3106.8115,3281.1937,3452.356,3643.5916,3349.8377,3364.1518,1902.4346,1448.0052,1600.6283,1742.5759,1977.555,2453.5244,2827.2916,3022.8871,3029.1939
35,PLR118,unexpected_w,1,pre,2nd,1002,4812,8,0,3352.764,3603.7048,3573.1614,3857.2647,3723.3714,3791.534,3713.2304,3767.0995,3934.0471,4038.2042,4221.623,4136.6387,2228.7068,1583.0524,1506.2408,1373.1835,1603.9088,2151.1832,2454.2408,2371.1005,2438.4044
36,PLR118,anticipated_w,1,post,3rd,1002,4810,14,0,2416.744,2313.7277,2468.8796,2752.911,3011.7696,3181.2984,3456.8429,3568.0052,3580.4921,3604.6859,3478,3461.3298,1794.1257,1311.7083,1339.4503,1279.2827,1362.0314,1926.1937,2312.3037,2548.0785,2754.9843
37,PLR118,anticipated_w,1,post,3rd,1003,4810,15,0,2918.502,3001.2304,3081.1099,3160.3979,3326.2723,3249.8639,3167.4764,3295.2408,3429.5969,3494.8848,3671.3822,3753.0157,2108.2618,1575.7696,1604.822,1823.356,1942.8377,2532.2461,2725.0628,2482.5759,2238.911
38,PLR118,unexpected_w,1,pre,2nd,1002,4810,9,0,2849.762,3053.4607,3267.0681,3342.5183,3195.2094,2967.534,2815.4293,2525.5445,2404.4241,2244.9005,2326.7644,2485.6335,1396.5393,1180.6545,1257.3455,1226.8953,1458.7068,1958.8534,2133.5288,2132.644,2012.9476
39,PLR118,anticipated_w,1,post,4th,1003,4810,16,0,2377.714,2472.1728,2400.9738,2475.8474,2328.5486,2170.2356,1699.4607,1678.9424,1758.9476,1611.6702,1656.2461,1958.6911,1233.8272,1058.2775,1107.2304,1262.3246,1531.1414,1910.3298,2103.5131,2236.0209,2026.0785
40,PLR118,anticipated_b,0,post,3rd,1002,4810,15,0,2147.908,2306.1728,2396.9372,2419.8796,2592.4921,2515.8796,2168.1728,2021.9372,1884.7958,1951.6073,2381.8796,2545.178,2815.0628,3252.7696,3592.7225,3556.5026,2026.0628,1628.5288,2009.2251,1859.5079,2150.9529
41,PLR118,unexpected_b,0,pre,2nd,1002,4810,10,0,2130.5,1955.356,2192.9215,2132.7094,2306.7731,2366.7173,2180.7435,2336.1571,2448.644,2401.6126,2316.5654,2099.4555,2225.4188,2826.9005,3490.0366,3602.9843,1975.2775,1615.0942,1872.5916,2183.733,2269.9686
42,PLR118,anticipated_w,1,post,4th,1003,4810,17,0,2205.828,2168.2199,2136.9738,2055.6911,2278.1414,2059.6126,1920.267,1820.7225,2109.445,2328.8168,2424.5288,2037.356,1204.3037,1014.6597,1064.5864,1093.3246,1444.4241,1857.9529,1999.5183,1992.8901,1904.3037
43,PLR118,unexpected_b,0,post,3rd,1002,4810,11,0,1920.518,2286.4869,2498.8586,2738.7644,2902.9476,2904.623,2961.0209,2855.4869,2642.7016,2774.1414,2923.6806,2979.9058,3179.9634,3742.8796,4300.6126,4385.4136,2724.6073,2013.7696,2387.8691,2731.8848,2851.3927
44,PLR118,anticipated_w,1,post,4th,1003,4810,18,0,2608.11,2601.8377,2773.178,2775.8953,2780.2775,2688.0576,2762.8482,2898.7906,3075.6545,3150.3403,2976.3403,2539.1361,1222.644,1174.2408,1150.9581,1026.9372,1225.4712,1721.9738,2045.7906,2204.8848,2279.7801
45,PLR118,unexpected_b,0,post,3rd,1003,4812,12,0,2043.31,2384.6649,2562.7173,2631.623,2846.9005,3034.2827,3140.6545,3184.5079,2782.3194,2600.6911,2833.7487,3174.8325,3567.6126,4041.6597,4497.9529,4473.1832,2864.9058,2345.0262,2602.9581,2797.9948,2642.4817
46,PLR118,unexpected_w,1,post,3rd,1002,4810,13,0,1984.426,2224.9791,2406.3419,2428.0583,2628.7942,2610.6438,2874.7539,2790.8639,2989.2461,3117.7277,3250.6702,3021.9529,1606.8272,1247.6859,1310.2094,1346.8325,1686.6021,2177.4503,2513.2199,2734.7696,2765.1571
47,PLR118,anticipated_w,1,post,4th,1003,4812,19,0,2582.32,2671.8168,2666.5969,2511.9267,2649.4974,2652.8796,2741.1414,2527.8796,2171.5759,1792.6545,1785.7277,1794.1414,1151.6021,1012.356,1039.3822,1115.8377,1450.2042,1902.0733,2190.7016,2368.7696,2107.0524
48,PLR118,anticipated_b,0,post,4th,1003,4808,16,1,1875.23,2075.6335,2337.3665,2539.1099,2741.9372,2865.7801,2603.2356,2208.9215,1888.5969,1935.8168,2066.1623,2167.5288,2659.0471,3125.7521,3508.7664,3650.7382,2300.6963,1940.1301,2550.0576,2888.1163,3150.9719
49,PLR118,unexpected_b,0,post,3rd,1003,4812,14,0,3189.285,3043.3351,3147.1832,2797.091,3255.8795,3153.7749,2864.2984,3190.8901,3227.8377,3268.9791,3341.3508,3451.0052,3702.3194,4014.6545,4369.8272,4339.4712,2793.5497,2225.2147,2571.9843,2769.1518,2828.0209
50,PLR118,anticipated_b,0,post,4th,1002,4810,17,0,3017.338,3095.4607,2849.3874,2703.555,2822.1937,2930.4293,3248.2199,3442.2932,3226.8796,3435.5445,3688.5236,3850.0366,4057.2513,4442.2147,4745.644,4640.2199,3107.1675,2393.7435,2643.7592,2770.0733,3105.206
51,PLR118,anticipated_w,1,post,4th,1002,4810,20,1,3114.468,2998.2094,3264.6387,3462.9843,3689.4869,3654.8796,3847.1675,3999.8586,4005.0157,3963.5916,3969.5183,3944.4974,2299.8586,1681.8691,1828.3979,1959.6913,2204.4577,2742.4571,2969.1414,3216.7277,3572.2042
52,PLR118,unexpected_b,0,post,3rd,1002,4808,15,0,3640.534,3647.6806,3769.6963,3655.5883,3496.1277,3378.7225,3135.911,3282.7487,3300.4974,3402.4293,3485.0942,3518.4136,3648.4921,4076.8586,4547.4031,4663.3089,1922.5393,2253.9897,2281.9078,2258.8115,2132.8168
53,PLR118,unexpected_w,1,post,4th,1002,4808,16,0,3363.9013,3405.1294,3564.4764,3690.4346,3741.2408,3800.9476,3948.3037,4055.9738,4100.2042,4199.6911,4196.1309,3873.4346,2221.8796,1585.0314,1584.5864,1601.0157,1779.6283,2317.3822,2648.3246,2867.5393,3013.8534
54,PLR118,unexpected_w,1,post,4th,1003,4812,17,0,3327.444,3570.2461,3731.2042,3795.8796,3663.5393,3518.5079,3611.7644,3544.9372,3479.6492,3621.4241,3675.3717,3353.4607,1894.5864,1460.9634,1440.6754,1562.4974,1978.7801,2452.5759,2719.3455,2862.1832,2891.0471
55,PLR118,anticipated_b,0,post,4th,1003,4812,18,0,3303.406,3390.0366,3250.0576,3340,3532.7382,3634.5079,3752.2513,3891.6335,4038.712,4176.6178,4267.1466,4411.4974,4679.661,5037.3121,5231.6806,5141.0105,3552.6335,2780.6455,2990.9897,3061.9581,2867.2844
56,PLR118,anticipated_b,0,post,4th,1002,4808,19,0,3920.378,4255.9005,4431.178,4382.8115,4364.1571,4425.4712,4397.1885,4465.1152,4524.2408,4555.2356,4558.9424,4623.1885,4667.7385,4798.6335,5084.0942,4947.9058,3173.9791,2599.2827,3042.6754,3516.3693,3924.3021
57,PLR118,anticipated_b,0,post,4th,1003,4810,20,0,4144.632,4374.3822,4321.8586,4186.1518,4201.7906,4164.9738,4097.7749,4361.3194,4622.0576,4782.6178,4811.8796,4860.555,4943.6154,5206.6431,5395.0628,5160.0314,3331.6806,2507.1571,2689.6335,2702.6649,2928.3979
58,PLR118,unexpected_b,0,post,4th,1002,4810,18,0,3466.472,3835.733,4005.1623,4017.4391,3793.6355,3792.712,3311.5445,3492.445,3719.6597,3797.3351,3961.4293,4012.6492,3981.0165,4146.0006,4717.8796,4535.3508,2862.3194,2164.1204,2431.8272,2725.1623,2947.5079
59,PLR118,unexpected_w,1,post,4th,1003,4810,19,0,3486.284,3549.9058,3698.2042,3744.0628,3884.5916,3625.7016,3569.5707,3497.8115,3425.0733,3538.3351,3473.5864,3572.3927,2093.0209,1494.3717,1481.4712,1546.1571,1755.0209,2309.1414,2610.8743,2784.377,2873.3665
60,PLR118,unexpected_b,0,post,4th,1003,4812,20,0,3233.692,3601.4241,3557.9476,3546.3927,3739.0733,3675.9634,3625.5393,3663.5288,3768.8534,3911.8953,4037.0209,4192.9948,4305.5707,4537.0366,4856.0366,4710.0427,3327.2912,2222.7294,2407.9686,2392.6178,2739.6283
1,PLR119,unexpected_w,1,pre,1st,1000,4836,1,1,4149.4907,3954.2984,4109.1675,4109.5864,4347.4817,4289.6649,4396.3403,4412.534,4476.9372,4374.4712,4303.1937,3990.4293,2313.555,1775.3613,1953.8534,1875.6859,2109.7373,2782.0051,3288.8115,3423.2723,3617.3665
2,PLR119,anticipated_b,0,pre,1st,1003,4814,1,1,3538.286,3762.356,3590.4503,3525.7225,3834.6387,3955.9581,4093.4346,4048.1204,3937.0105,4032.6911,4072.1675,4074.7696,4136.3455,4464.2199,4650.5861,4747.0568,3122.9581,2291.9058,2711.0942,3209.3351,3645.3089
3,PLR119,anticipated_b,0,pre,1st,1002,4812,2,1,3540.3,3775.6335,3470.7435,3446.632,3709.9436,3684.6073,3794.4084,3856.911,4058.199,4085.9319,4136.6649,4188.7801,4130.0628,4444.1099,4648.7487,4546.1937,2657.9279,2166.5288,2470.4712,2593.801,2784.4188
4,PLR119,anticipated_b,0,pre,1st,1003,4814,3,1,3994.678,3838.6492,3894.1981,3725.07,3618.6387,3853.5707,4164.0209,4209.8639,4263.7225,4385.9581,4487.0524,4539.5969,4520.089,4757.5916,4917.884,4500.2184,3113.1085,2437.2513,2529.7173,2655.8272,2897.4712
5,PLR119,anticipated_b,0,pre,1st,1002,4808,4,0,3433.2213,3458.555,3208.1361,3215.8401,3310.8416,2988.9634,3038.9424,3440.9372,3480.3089,3735.8115,3737.623,3851.1885,3894.4869,4218.1204,4444.7487,4364.7853,2474.0785,1985.6492,2394.2094,2964.1361,3109.9476
6,PLR119,anticipated_w,1,pre,1st,1002,4808,1,1,3374.586,2951.2199,3283.9738,3485.3508,3660.5916,3775.6387,3961.5654,3946.712,3753.3717,3781.4503,3978.9319,3809.9476,2124.1204,1680.8063,1706.9581,1866.7068,2332.5969,2982.4604,3261.5926,3332.1832,3600.2042
7,PLR119,anticipated_w,1,pre,1st,1002,4810,2,0,3283.924,3502.2827,3354.0524,3634.9476,3967.8534,4000.9215,4062.644,4240.4869,4230.7016,4281.9634,4292.9267,4051.2304,2220.4712,1718.5453,1860.8446,1913.6178,2212.8482,3026.3874,3510.8534,3759.6754,3891.911
8,PLR119,unexpected_w,1,pre,1st,1003,4812,2,0,3829.914,4119.5759,4145.4084,4195.2102,4080.3652,4000.6597,3703.1309,4085.7749,4179.1309,4191.445,4237.1518,3964.1728,2148.9372,1625.6885,1739.1613,1816.2932,2256.6178,2994.1047,3409.6283,3633.2565,3607.1099
9,PLR119,unexpected_w,1,pre,1st,1002,4810,3,0,3889.212,3893.7487,3261.8005,3138.964,3110.178,3374.9581,3566.9843,3661.3246,3755.0628,3847.6492,3838.5079,3499.9686,1928.1257,1489.6664,1531.5421,1545.5079,1991.0733,2750.6283,3179.2042,3416.3037,3445.3822
