trialNumber,subid,condition,pre_post,pre_post2,cueTime,bgcTime,trialprog,feedback,baseline,window1,window2,window3,window4,window5,window6,window7,window8,window9,window10,window11,window12,window13,window14,window15,window16,window17,window18,window19,window20
59,PLR123,unexpected_b,post,4th,1003,4810,20,0,3752.276,16.0695,5.7711,88.9526,95.1679,40.7083,-70.475,-65.2027,5.8706,-21.3388,-5.774,-10.4383,-2.9776,-64.2289,-5.4854,204.6769,-791.0247,-1335.6397,-1104.053,-904.4802,-811.5116
60,PLR123,anticipated_w,post,4th,1003,4810,20,1,3101.422,70.8345,184.6042,248.1703,307.8817,113.1644,152.6408,281.2377,317.9497,346.4209,342.3215,171.5482,-1217.1848,-1904.3435,-1949.3644,-1781.0607,-1484.8454,-992.6628,-669.5895,-445.7937,-227.2754
1,PLR124,anticipated_w,pre,1st,1001,4838,1,1,1487.28,166.3483,315.1284,519.2488,866.1284,1013.5472,970.9556,1127.9713,1216.2802,1146.9713,1177.9608,961.0237,-235.0601,-416.6413,-334.7931,-327.5784,-72.0653,325.6362,562.4896,668.6676,819.4635
2,PLR124,anticipated_w,pre,1st,1003,4810,2,1,1951.4,-94.8555,-75.9079,148.3487,400.6052,496.3801,623.422,603.0398,682.4796,813.867,929.5005,766.4586,-524.8293,-783.0754,-728.0754,-585.667,-333.4576,30.3068,271.4796,286.1026,318.1602
3,PLR124,unexpected_b,pre,1st,1003,4810,1,1,2204.76,201.1719,132.8002,172.1562,238.0253,228.7583,148.774,-31.9694,-120.8804,39.1301,320.8892,392.0882,487.6222,879.7793,1378.4808,1262.8578,-296.2417,-672.9432,-433.8909,-278.1527,-221.7705
4,PLR124,anticipated_w,pre,1st,1002,4810,3,1,1766.092,51.2588,110.6986,243.3216,459.2221,679.3426,749.196,846.1645,930.196,925.1593,934.1645,753.6829,-387.9035,-606.6103,-613.5684,-598.3014,-342.8616,4.6829,218.2169,285.3949,265.2745
5,PLR124,unexpected_b,pre,1st,1002,4808,2,0,1800.968,137.765,252.7964,415.2885,550.0686,492.8435,324.121,214.6969,62.8226,73.6446,195.3304,481.2728,812.7702,1216.9796,1724.765,1642.0477,9.5503,-243.0151,30.3304,202.7336,406.1838
6,PLR124,unexpected_w,pre,1st,1003,4810,3,0,2134.61,-404.343,-374.7514,-425.2278,-375.165,-178.4686,-201.8299,-94.6781,41.9083,82.0706,134.0916,109.3376,-890.4791,-1067.3953,-1065.6833,-1056.1283,-775.2016,-420.3953,-140.1597,-128.432,-442.3796
7,PLR124,unexpected_w,pre,1st,1002,4810,4,0,1535.85,226.7416,388.9458,469.0872,200.0662,-155.6982,-304.4364,-398.2217,-446.8081,-417.3945,-353.1746,-249.2008,-601.1641,-561.206,-440.0437,-417.0647,-210.494,31.8149,181.1814,109.883,-292.0856
8,PLR124,anticipated_b,pre,1st,1002,4810,1,1,1454.852,128.7867,175.326,199.9595,228.6559,138.3679,20.0956,56.0799,99.5616,163.7082,351.8915,533.0223,761.8496,1239.3993,1776.1271,1690.1114,221.5093,-13.7211,423.7553,545.3574,503.881
9,PLR124,anticipated_b,pre,1st,1002,4812,2,0,1383.604,72.9614,33.1552,-14.9181,42.0347,185.0347,187.0871,310.0347,391.3594,484.2232,455.2128,520.0033,710.4798,1127.1866,1735.3803,1669.307,149.0609,-28.4417,268.4431,302.6316,278.4955
10,PLR124,unexpected_w,pre,1st,1002,4808,5,0,1260.882,-66.9239,-57.3532,2.4793,54.2698,95.6834,75.1494,5.3745,-29.4003,-56.5836,-37.7302,37.1389,-403.0862,-453.2066,-445.9291,-426.6883,-206.9553,142.9033,296.6782,39.3012,-138.6726
11,PLR124,anticipated_w,pre,1st,1003,4810,4,0,1025.454,174.9648,302.7607,433.5408,510.6088,430.0067,221.6193,37.7659,-62.7681,-50.8781,102.0905,172.3889,-157.5116,-179.3022,-182.6006,-204.6896,5.0486,226.902,223.8968,75.4413,-88.9723
12,PLR124,anticipated_b,pre,1st,1003,4810,3,1,1069.97,160.8258,174.4541,334.6373,412.3546,309.6478,78.0981,-43.0538,-37.9962,165.119,445.852,589.03,947.0405,1424.7892,1952.9619,1905.7368,449.475,246.3651,587.0666,618.0189,498.475
13,PLR124,unexpected_b,pre,2nd,1003,4810,6,0,1041.584,277.7877,419.5207,540.6516,510.3794,350.1647,212.882,143.3479,26.9134,-28.4217,-52.5735,0.45265,269.1019,525.1437,1013.4474,1123.9553,65.9343,-57.139,123.8087,280.6883,281.149
14,PLR124,anticipated_w,pre,1st,1002,4810,5,0,1285.91,-134.5226,-77.6011,-42.1927,-109.6744,-70.9048,-37.1718,4.2261,181.4513,356.1895,553.1424,667.8125,-190.0304,-331.5435,-337.5645,-275.0514,-84.9571,186.4722,98.4408,-109.6011,-323.0147
15,PLR124,anticipated_w,pre,2nd,1002,4808,6,0,996.048,257.1719,359.7792,412.7897,474.863,374.4284,337.1928,240.0934,137.774,87.7897,100.24,100.7164,-211.9799,-266.6239,-242.8386,-193.5297,76.219,333.4075,341.0672,223.1195,69.1405
16,PLR124,anticipated_b,pre,1st,1003,4808,4,0,1056.334,120.1215,238.3937,333.7341,356.7864,308.111,257.7498,163.7602,-16.512,-98.0565,-42.4178,107.1529,413.7184,805.6712,1224.4304,1158.5665,130.5037,13.5142,92.7393,197.0901,240.1163
17,PLR124,anticipated_b,pre,1st,1003,4810,5,0,1116.088,-55.5121,-16.0671,53.5507,190.1685,362.2052,437.0691,426.8911,440.5612,352.6712,361.7078,335.1319,555.3047,1009.2261,1410.6136,1296.6031,58.001,-100.0932,116.2802,211.1909,218.7891
18,PLR124,unexpected_w,pre,2nd,1002,4812,7,0,1335.432,-81.3221,31.6832,-41.9084,-232.5105,-393.1755,-478.9974,-456.076,-341.6676,-239.8508,3.6413,31.6413,-469.2906,-513.8142,-444.4006,-375.877,-191.3011,18.2382,87.2434,-146.1912,-334.3221
19,PLR124,anticipated_b,pre,2nd,1003,4812,6,0,922.212,86.699,221.8613,387.9555,474.1911,572.2016,637.3011,463.3587,182.987,51.6833,68.0917,152.3011,446.0445,851.3325,1357.4267,1339.9346,247.4425,106.6623,269.7514,317.8979,390.9451
20,PLR124,unexpected_b,pre,2nd,1002,4810,8,0,917.826,-45.4019,47.4358,129.0169,156.5614,60.6452,90.9436,216.2473,207.7709,204.462,189.3311,109.6609,222.797,485.1583,778.2211,919.9593,78.5824,17.2264,139.7733,204.8015,300.0169
21,PLR124,anticipated_b,pre,2nd,1003,4808,7,0,1195.74,72.794,-6.4363,-101.7138,-124.3159,-74.3526,-167.0908,-127.1117,55.9825,54.0349,192.705,307.904,467.2652,803.2181,1303.7469,1189.1343,-32.9023,-237.3054,-106.4206,113.3752,155.1134
22,PLR124,unexpected_w,pre,2nd,1003,4812,9,0,1280.282,-78.2977,-4.6433,51.9076,-228.2439,-387.2558,-437.3029,-309.6537,-171.0255,-102.0202,-12.0255,-7.3291,-471.9888,-512.6328,-497.3919,-550.2768,-401.0726,-105.2506,25.6395,42.2468,-114.5647
23,PLR124,anticipated_w,pre,2nd,1003,4810,7,0,984.638,126.4039,240.2259,328.3358,434.0217,410.6604,393.6395,469.0531,467.0217,433.2573,468.5767,527.4562,-94.9312,-230.3972,-218.837,-221.4495,5.0479,274.2206,353.0531,313.1002,119.2678
24,PLR124,anticipated_b,pre,2nd,1003,4810,8,0,956.98,141.9781,317.1875,408.4547,382.9194,317.486,291.0305,440.9624,536.465,563.9153,643.2399,794.0305,1199.7792,1801.9886,2200.5383,2243.4493,879.3184,454.4074,700.109,860.7949,880.8839
25,PLR124,unexpected_b,pre,2nd,1003,4810,10,0,1814.4001,-137.3185,-294.3216,-168.0755,-58.8033,148.1077,492.5161,569.5685,486.2229,354.5056,241.6156,298.3905,553.1287,846.4376,1255.9664,1204.4062,-204.3006,-420.7195,-207.8294,-33.73,76.6941
26,PLR124,unexpected_w,post,3rd,1003,4810,11,0,1827.192,-143.1763,-63.5218,54.7399,213.9179,407.9127,200.7399,143.9284,216.3001,315.6928,555.2164,602.9179,-531.1815,-765.2653,-796.8915,-780.2102,-499.1711,-289.1135,-209.2705,-183.6684,-175.281
27,PLR124,unexpected_b,post,3rd,1003,4810,12,0,1797.132,116.9361,161.1821,221.9204,356.3078,340.1926,118.69,48.6848,68.6743,67.3811,141.5539,340.7005,654.6638,1089.9779,1580.0774,1631.8999,90.4522,-390.9854,-190.0378,-173.8964,-191.2524
28,PLR124,anticipated_b,pre,2nd,1002,4810,9,0,1558.426,26.1447,163.3332,267.5845,418.3175,581.8044,609.7468,574.8148,764.8515,750.0661,809.6211,943.8515,1221.9928,1640.663,2103.6787,1814.9457,125.2965,-208.312,-107.2742,49.7991,65.4431
29,PLR124,anticipated_b,pre,2nd,1002,4810,10,0,1741.138,-152.0071,-65.3998,81.1866,218.9346,249.3698,22.773,144.7102,229.6421,287.9929,419.0924,615.1866,888.3541,1389.1604,1763.8986,1450.239,-199.4835,-475.9286,-203.9757,8.2442,94.8201
30,PLR124,anticipated_b,post,3rd,1002,4810,11,0,1777.436,166.2446,174.9933,62.3493,121.6006,79.5902,-5.8444,-122.2632,-12.2894,115.9043,205.0771,282.0876,297.8205,503.7944,1008.9462,936.3808,-409.2475,-487.0695,-154.4674,37.6687,152.4802
31,PLR124,unexpected_w,post,3rd,1003,4810,13,0,2006.944,-42.0801,-185.0644,-308.6246,-470.2005,-623.7241,-586.5147,-474.1377,-561.1168,-544.6717,-409.3943,-412.2424,-1063.6979,-1181.8341,-1218.0801,-1165.5723,-923.0539,-666.1848,-545.5461,-489.3943,-575.2215
32,PLR124,anticipated_w,pre,2nd,1002,4808,8,0,1488.328,-38.8254,40.6982,133.5882,202.3736,178.1537,238.6301,227.8867,84.3422,-8.6683,45.8814,63.0961,-618.9667,-714.8201,-733.5845,-708.0819,-429.2599,-128.7573,-20.3489,-162.129,-424.9667
33,PLR124,anticipated_b,post,3rd,1003,4814,12,1,1076.488,170.9675,310.2136,402.1717,491.1403,363.6952,364.4858,489.3706,546.6377,551.7214,599.2607,689.6586,997.9151,1606.9832,2107.1769,1980.8471,509.0879,333.1507,669.8157,824.2869,1069.2136
34,PLR124,anticipated_w,pre,2nd,1003,4810,9,0,1188.95,121.4636,238.6887,380.4531,468.9453,485.6626,337.5579,70.6364,-104.8662,-217.7772,-158.7196,-74.1071,-400.4264,-402.1804,-264.0495,-230.8924,-4.5835,269.3746,395.4165,357.7725,25.3118
35,PLR124,anticipated_b,post,3rd,1002,4810,13,0,1086.192,139.363,270.3316,376.609,454.9494,368.3525,181.3577,134.8604,7.0855,-74.2444,-9.5218,170.0645,493.1012,1013.8813,1668.8237,1651.2373,328.5724,95.5881,257.2426,362.6823,396.1858
36,PLR124,anticipated_b,post,3rd,1002,4808,14,0,1495.258,46.4331,99.1975,192.5326,269.6949,156.7985,-82.9804,51.8991,277.4436,363.7629,279.5221,375.0195,597.0143,1009.5012,1412.0509,1258.2708,-145.902,-366.5041,-153.3313,-40.4151,88.6006
37,PLR124,anticipated_w,pre,2nd,1003,4812,10,0,1644.08,-34.8706,30.1713,-217.3418,-389.3418,-537.4517,-555.2214,-403.6507,-204.3156,-13.7187,237.7001,137.4249,-522.7956,-657.4098,-648.6402,-611.4308,-403.7449,-66.5669,91.1085,-99.5198,-434.2947
38,PLR124,anticipated_b,post,3rd,1002,4810,15,0,1159.09,103.5226,333.4807,465.1142,500.3184,379.1823,260.0985,152.5697,60.1508,-13.6554,38.6116,182.8315,497.2503,966.4179,1500.8524,1355.5226,65.732,-77.1266,165.7791,315.7477,371.8995
39,PLR124,anticipated_b,post,4th,1003,4812,16,0,1164.292,-227.2449,-259.0512,-290.8574,-265.1559,-147.826,-37.9255,60.5352,102.7551,228.6295,312.8441,416.7865,602.708,1002.975,1415.8703,1224.8808,-65.4281,-297.4491,-117.3234,104.1164,189.5143
40,PLR124,anticipated_b,post,4th,1002,4810,17,0,1571.858,-69.9784,-190.5753,-375.036,-561.0779,-709.3606,-759.4915,-754.7271,-729.6538,-628.3187,-443.9208,-328.7585,-147.947,27.7807,318.5294,247.8907,-620.7585,-721.9941,-574.7742,-401.3344,-257.2926
41,PLR124,anticipated_w,post,3rd,1002,4808,11,0,1523.19,-49.4099,-78.2371,-293.4832,-529.2842,-617.8654,-610.9596,-580.6874,-558.2738,-462.3209,-295.6088,-247.8235,-708.5408,-760.4465,-736.6821,-743.7712,-561.3366,-327.0591,-319.7712,-493.834,-669.2895
42,PLR124,unexpected_b,post,3rd,1003,4810,14,0,1011.766,167.6528,289.0036,394.1293,448.1398,277.7261,159.8466,155.7785,121.9879,72.1974,41.9984,39.2759,237.7104,526.9042,828.5795,824.1083,-39.2896,-97.3786,144.3125,237.9565,346.412
43,PLR124,anticipated_w,post,3rd,1002,4810,12,0,1149.522,-244.234,-265.9827,-313.9199,-233.5482,-132.6372,-41.1869,11.9754,0.50941,114.1377,150.9859,151.0487,-387.4854,-450.6738,-438.1503,-393.4539,-191.5371,1.0345,40.1325,142.7869,190.0016
44,PLR124,anticipated_w,post,3rd,1002,4812,13,0,1004.602,39.2043,144.2043,155.4765,205.1938,248.131,257.0263,230.4975,181.0158,168.0472,75.7435,-27.3036,-344.8324,-384.2303,-389.2669,-276.9737,-2.6439,206.4556,267.9949,191.2095,6.6807
45,PLR124,anticipated_b,post,4th,1003,4810,18,0,1018.63,127.7417,207.4957,234.4433,220.904,137.8674,99.8255,70.0873,-21.5358,-89.7975,-103.1274,-26.0541,224.4014,563.2653,960.014,922.7941,56.2496,50.993,299.2653,364.726,488.6946
46,PLR124,anticipated_w,post,3rd,1002,4810,14,0,1494.948,-211.5292,-309.1888,-439.749,-501.236,-549.8747,-565.5449,-455.126,-308.5867,-194.4559,-126.8223,-128.6705,-681.1836,-698.5972,-679.4925,-636.2255,-354.5972,-143.7595,-76.3145,-155.3459,-413.2621
47,PLR124,unexpected_w,post,3rd,1002,4808,15,0,943.684,206.693,333.9076,409.8396,381.2532,351.7977,321.028,275.6982,155.5307,53.7087,-0.19709,-69.0086,-323.3385,-358.7678,-334.1395,-262.1586,-19.9221,170.769,271.1604,310.3474,346.3212
48,PLR124,anticipated_w,post,3rd,1003,4810,15,0,1252.372,44.7851,114.4081,189.0672,184.1248,87.4866,152.6332,207.827,262.2406,345.8322,392.4552,247.3976,-461.2463,-528.2463,-481.6285,-431.66,-189.8066,19.2301,113.5547,159.6856,136.8217
49,PLR124,anticipated_w,post,4th,1002,4810,16,0,1078.936,131.1687,265.8179,318.4043,288.8336,301.2263,303.4724,319.6242,282.886,332.9226,465.0483,435.5666,-228.5067,-312.0721,-276.3706,-258.4543,-59.5486,212.0954,287.0588,327.4361,327.4834
50,PLR124,anticipated_b,post,4th,1003,4812,19,0,1327.47,-19.3129,30.242,147.2054,190.8913,186.6347,117.5614,29.263,77.4881,218.7132,286.9646,424.3415,601.7708,928.0902,1364.2159,1169.0709,-86.3295,-266.758,-89.3129,-30.2815,120.7237
51,PLR124,anticipated_b,post,4th,1003,4812,20,0,1712.766,111.7942,132.6476,206.8623,330.5586,412.7366,397.145,315.7733,250.3858,186.9722,79.4591,20.611,47.6267,305.3387,762.7157,741.4748,-459.6401,-620.4521,-416.4362,-196.944,-125.4362
52,PLR124,unexpected_b,post,4th,1003,4810,16,0,1840.822,91.1309,82.2557,42.9534,-135.534,-198.8691,-37.0681,20.5811,50.267,20.9948,69.7958,191.1361,323.2618,488.1047,698.534,763.3508,-415.7487,-670.4974,-525.8586,-361.6335,-401.1675
53,PLR124,unexpected_w,post,4th,1003,4810,17,0,1624.79,50.4613,86.3514,139.1576,49.8697,-30.7062,14.1734,35.1158,31.8697,112.8854,218.21,115.9011,-668.6539,-777.0465,-731.9209,-711.6643,-501.5387,-172.9314,-1.2874,115.0843,189.9063
54,PLR124,unexpected_b,post,4th,1002,4812,18,0,1565.81,89.834,154.5774,56.389,-206.8205,-291.9514,-388.8519,-438.611,-422.5273,-289.0508,-101.5692,13.2214,204.3628,472.0643,887.3157,865.3784,-298.577,-451.4959,-207.8152,-85.6686,11.6874
55,PLR124,unexpected_w,post,4th,1002,4810,19,0,1868.106,-12.3573,-54.7762,-122.1584,-197.64,-143.1688,-114.7552,-58.2683,-45.7343,-83.9751,-7.0536,-163.2788,-968.7081,-1081.6352,-1065.3478,-994.4097,-797.8442,-511.0379,-349.1584,-259.1898,-210.0851
56,PLR124,anticipated_w,post,4th,1002,4810,17,0,1808.818,18.3181,29.4228,11.9778,-10.6033,69.8626,130.093,152.271,58.2029,134.648,248.1454,233.7579,-713.9698,-866.085,-882.3573,-937.7081,-721.0065,-393.0929,-292.902,-322.6819,-381.3677
57,PLR124,anticipated_w,post,4th,1003,4810,18,0,1515.816,45.54,9.6604,109.1421,171.2049,289.8751,330.9432,333.9746,331.0165,361.2468,344.54,257.5819,-555.5647,-644.9521,-628.1144,-598.0725,-387.7375,-97.5176,31.4248,72.6133,-12.7185
58,PLR124,unexpected_b,post,4th,1003,4808,20,0,1508.176,115.5727,221.4889,280.3685,202.2271,18.6198,-58.0765,-8.3331,128.6774,160.2219,175.0963,233.18,287.8135,530.6983,917.1224,901.4243,-244.7978,-445.6996,-398.7257,-373.0085,-265.1708
59,PLR124,anticipated_w,post,4th,1003,4810,19,0,1277.902,143.2237,266.7996,343.742,406.276,428.297,386.3441,276.0928,320.2603,431.3231,564.9305,624.5378,-146.4465,-296.2371,-378.279,-364.101,-94.4256,158.3545,259.6902,284.2294,202.3964
60,PLR124,anticipated_w,post,4th,1003,4812,20,0,1394.898,273.369,346.3428,402.8455,404.3376,505.4371,560.0706,598.1177,565.9659,560.8036,650.369,714.6046,-224.9189,-364.8142,-302.0498,-317.6415,-193.3797,131.6779,268.7879,376.4475,431.2172
1,PLR125,anticipated_w,pre,1st,1000,4836,1,1,2957.992,361.4844,447.4111,578.0394,750.9818,711.4635,658.7515,746.2855,719.0551,964.5787,1034.5996,770.4949,-725.9187,-1240.6098,-1423.895,-974.4187,-409.3428,-200.8716,83.9138,291.8143,542.4426
2,PLR125,anticipated_w,pre,1st,1003,4810,2,1,3582.239,-748.2914,-742.6369,-618.8725,-246.1919,-361.705,-335.2704,-97.2181,-1.5636,9.7872,-193.3131,-89.9196,-1398.6055,-1927.5217,-2087.3385,-2104.527,-1725.5374,-1342.1994,-955.2156,-760.6003,-664.7887
3,PLR125,anticipated_b,pre,1st,1003,4810,1,1,2848.148,-141.0852,40.0248,119.9672,241.8824,172.5832,30.297,-179.9229,194.6949,429.6635,548.4279,615.8363,683.7735,999.4174,1429.1714,1393.8311,-263.4098,-847.4569,-874.1684,-523.1218,-339.6322
4,PLR125,anticipated_w,pre,1st,1003,4810,3,1,2474.906,239.4762,322.45,75.6019,445.8375,476.7432,662.3558,616.5757,826.4762,906.1987,865.3715,545.3715,-608.55,-964.8379,-978.2987,-973.4296,-726.55,-120.3751,203.1725,205.8113,260.8689
5,PLR125,anticipated_w,pre,1st,1002,4812,4,1,2628.835,-669.6936,-612.3533,-250.1072,-55.9653,241.0289,257.6911,345.6869,130.7671,-73.7931,240.8195,132.1022,-941.636,-1153.8559,-1134.7198,-1170.903,-786.4318,-327.4322,-72.9639,-13.191,164.9975
6,PLR125,unexpected_w,pre,1st,1002,4810,1,0,2431.546,-22.9596,-153.024,-297.3245,-73.101,-155.7921,107.3179,333.4906,254.7629,615.8519,843.8728,706.4278,-584.7711,-750.8392,-817.5879,-754.7031,-541.2895,-55.7711,205.3441,239.5616,84.1075
7,PLR125,unexpected_b,pre,1st,1003,4812,2,0,2731.932,-88.4294,-0.50268,79.1207,-294.3735,-120.0734,-157.1571,-55.7488,161.5444,356.9057,400.4554,333.6177,362.2879,924.0785,1286.8848,1383.1791,-305.3515,-532.9058,-275.4713,-43.5236,109.9423
8,PLR125,unexpected_b,pre,1st,1002,4810,3,0,2877.966,-298.1702,-294.4581,-335.3848,-117.5419,-91.1702,79.9712,49.0445,-7.5367,213.6885,246.5209,501.1858,576.123,841.8665,1202.4947,1252.3691,-295.4474,-862.0081,-595.3325,-604.2121,-251.2749
9,PLR125,anticipated_b,pre,1st,1003,4812,2,1,2926.962,-111.8521,-398.9829,-394.5527,-478.063,-433.6688,-579.161,-93.0039,159.6663,214.4254,166.6925,214.5459,48.682,647.8705,1097.9961,1099.593,-370.229,-793.5279,-637.0157,-383.0772,-446.3704
10,PLR125,anticipated_w,pre,1st,1002,4808,5,1,2787.738,-101.8584,-437.0835,-752.1048,-875.0442,-972.8741,-891.6385,-588.2144,-253.0678,-105.1359,131.1678,-27.8584,-1149.3663,-1448.2354,-1532.6699,-1582.3715,-1357.005,-939.5131,-716.2009,-547.1568,-260.6961
11,PLR125,unexpected_w,pre,1st,1003,4812,4,0,2241.782,-544.07,-458.8867,-442.0333,-205.4312,-246.2218,-63.3108,-71.7244,91.862,162.9562,201.9719,142.0557,-754.2113,-898.2794,-903.9338,-911.3998,-593.661,-262.1675,34.5164,190.417,355.5374
12,PLR125,anticipated_b,pre,1st,1002,4810,3,0,1593.5864,165.2461,440.9529,426.2146,643.6485,543.032,435.7801,573.089,567.0838,643.6492,445.6126,500.7591,582.2984,1170.4293,1763.8377,1795.6859,326.979,132.9424,435.4599,482.865,235.4136
13,PLR125,anticipated_b,pre,1st,1002,4810,4,1,1678.146,-256.3554,-298.4994,-193.612,-1.8633,322.3828,451.5137,695.8331,737.9011,892.5085,636.7388,837.5189,902.2257,1515.9849,1949.3357,1946.8749,522.7886,77.4194,472.5189,794.7388,1017.2728
14,PLR125,anticipated_b,pre,1st,1002,4810,5,0,1917.576,82.0785,78.4816,-182.6628,-400.0321,-528.9739,-569.8483,-401.4085,-309.1205,-66.5708,110.3036,-77.4399,307.9685,809.2565,1249.3559,1193.5158,-144.4155,-416.6964,-67.2933,149.7449,365.4638
15,PLR125,anticipated_b,pre,2nd,1003,4808,6,0,1833.9691,-444.6288,-481.943,-571.0896,-607.2257,-632.7283,-546.5817,-283.2257,-135.6236,13.3555,194.0885,-61.1681,111.7272,561.8214,1129.6434,1126.0663,-237.5002,-481.0948,-231.6131,-198.278,-15.9011
16,PLR125,anticipated_b,pre,2nd,1002,4810,7,0,1646.552,-237.9551,-333.6253,-419.5295,-483.1102,-504.1845,-516.0127,-295.7248,-5.9708,307.5318,475.3799,537.5527,373.2176,858.5318,1437.3328,1434.16,6.0068,-255.1564,-168.8033,50.4114,261.8983
17,PLR125,anticipated_b,pre,2nd,1003,4810,8,0,1981.96,-489.528,-698.5216,-742.5778,-639.4364,-478.3527,-241.4207,-108.5045,-91.3946,268.0452,182.8725,210.8253,197.6825,812.3144,1423.0191,1300.0191,-259.8762,-395.1066,-113.7558,25.6814,16.7462
18,PLR125,unexpected_b,pre,1st,1003,4812,5,0,1706.852,-408.7316,-461.9724,-476.5588,-375.051,-212.6249,-65.4057,-121.1085,139.6663,137.1428,421.0433,415.6611,498.0621,1104.2997,1656.4778,1759.3522,335.1532,-334.5797,-349.6484,-287.9226,-254.9044
19,PLR125,anticipated_w,pre,2nd,1002,4810,6,1,1670.216,-233.3521,-374.2736,-425.8428,-363.5992,-336.8705,-293.6663,-243.7814,4.6793,272.4542,336.1819,232.1243,-469.661,-590.483,-652.4045,-738.1963,-601.7749,-413.1689,-122.9699,113.5065,352.3128
20,PLR125,unexpected_w,pre,2nd,1002,4810,6,0,1622.274,-79.0175,-198.4672,-270.1308,-338.829,-313.6457,-226.6614,-156.0855,-234.363,-223.452,-110.5148,-143.2216,-557.6353,-596.9494,-605.8813,-619.3839,-407.2939,-115.1473,65.9668,299.8505,64.0781
21,PLR125,anticipated_w,pre,2nd,1003,4808,7,0,1297.998,-143.3802,-111.3697,-74.1992,101.5784,173.3161,298.3947,435.0858,528.091,659.1277,682.4523,733.0858,-88.5844,-239.6682,-312.5268,-320.4954,-91.0911,185.3411,347.9863,531.6669,571.4208
22,PLR125,unexpected_b,pre,2nd,1003,4810,7,0,1424.35,30.8804,-22.7105,-96.7154,-117.0777,1.451,9.6552,260.5086,251.2312,442.5505,612.3202,635.1264,803.2259,1316.2259,1778.9484,1780.9065,383.0144,-33.8055,50.5191,305.3097,558.6762
23,PLR125,anticipated_w,pre,2nd,1002,4810,8,1,1750.7635,-305.8243,-409.5175,-231.936,-213.1205,-257.2505,-349.4337,-281.3342,-107.2923,-82.7164,141.938,58.87,-598.5175,-721.0044,-715.685,-699.7426,-375.219,97.7766,307.3193,148.5139,448.7967
24,PLR125,anticipated_b,pre,2nd,1003,4810,9,0,2328.68,-126.1355,-254.9224,-557.4419,-829.947,-1003.8999,-886.0046,-722.879,-573.1564,-433.0203,-558.3397,-556.9313,-283.9732,195.9221,705.9378,669.4614,-646.8004,-706.1254,-586.2892,-631.947,-522.1355
25,PLR125,anticipated_w,pre,2nd,1002,4810,9,0,2287.7224,-203.3634,-485.7591,-430.7015,-464.1402,-667.1196,-837.1674,-897.78,-868.4816,-594.1674,-538.3664,-434.2617,-1081.4502,-1220.0156,-1174.9475,-1146.1151,-905.2833,-596.4032,-527.0994,-443.5653,-433.3245
26,PLR125,anticipated_w,pre,2nd,1002,4808,10,0,1939.412,-172.8466,-26.967,49.256,100.9733,-110.7994,-97.3649,-136.213,-139.9932,32.7503,334.8341,138.0435,-685.6162,-783.8623,-778.3492,-756.8268,-592.8287,-301.412,-50.2863,67.0906,227.7398
27,PLR125,anticipated_w,post,3rd,1003,4812,11,1,1768.664,192.9414,225.3727,461.2418,309.1456,85.3945,221.1109,302.2051,406.5559,401.9747,761.5925,754.8229,-248.5541,-471.5802,-542.8996,-593.0154,-290.839,119.2956,408.9276,575.6868,809.9957
28,PLR125,anticipated_w,post,3rd,1002,4810,12,0,2048.212,701.9294,813.6571,763.5869,794.6634,660.0445,515.254,583.5524,652.0917,706.5524,805.9974,652.8665,-633.5209,-864.4947,-797.2958,-810.9214,-523.333,-357.5052,-171.2696,64.8822,238.3849
29,PLR125,anticipated_b,pre,2nd,1003,4810,10,0,2309.1338,-501.7045,-284.6993,-3.7726,338.3269,483.1908,494.484,398.2421,392.1823,-8.9558,210.0128,415.9552,507.5093,891.4134,1343.6881,1291.5258,-190.0692,-581.4945,-520.071,-637.003,-569.9611
30,PLR125,anticipated_w,post,3rd,1002,4812,13,1,2354.022,-211.3152,-19.3623,-102.7393,-143.0529,-177.4516,-456.9592,-267.6555,1.2764,209.5958,360.6063,-78.5141,-993.755,-1184.0848,-1210.1948,-1096.9379,-722.6348,-533.4513,-363.6346,-180.0727,-111.8186
31,PLR125,anticipated_b,post,3rd,1002,4810,11,0,2783.456,207.4498,7.2947,-387.8001,-806.4403,-999.2152,-736.5712,-705.4665,-407.1105,-119.0214,95.3869,35.3555,112.5178,472.6435,1012.9105,993.0257,-349.686,-480.423,-296.2675,-355.6811,-278.3199
